SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,source_player_id,collection_timestamp
22024,1629637,0022400731,"Feb 06, 2025",LAL vs. GSW,W,25,4,6,0.667,0,0,0.0,3,4,0.75,1,2,3,2,1,1,0,3,11,7,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400715,"Feb 04, 2025",LAL @ LAC,W,24,3,6,0.5,0,0,0.0,0,1,0.0,2,4,6,4,1,2,1,2,6,14,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400692,"Feb 01, 2025",LAL @ NYK,W,22,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,1,3,1,2,2,4,5,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400674,"Jan 30, 2025",LAL @ WAS,W,25,4,4,1.0,0,0,0.0,2,2,1.0,2,8,10,2,0,3,3,4,10,26,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400660,"Jan 28, 2025",LAL @ PHI,L,19,1,1,1.0,0,0,0.0,2,2,1.0,1,2,3,0,0,2,1,4,4,-19,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400648,"Jan 27, 2025",LAL @ CHA,W,17,4,5,0.8,0,1,0.0,1,1,1.0,0,0,0,1,2,2,2,1,9,-9,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400644,"Jan 25, 2025",LAL @ GSW,W,12,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3,1,0,0,1,1,0,-8,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400629,"Jan 23, 2025",LAL vs. BOS,W,14,2,4,0.5,0,0,0.0,1,2,0.5,1,7,8,1,0,0,0,0,5,14,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400610,"Jan 21, 2025",LAL vs. WAS,W,19,3,3,1.0,0,0,0.0,2,3,0.667,0,3,3,0,0,2,0,1,8,3,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400596,"Jan 19, 2025",LAL @ LAC,L,13,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,2,1,0,0,0,4,4,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400585,"Jan 17, 2025",LAL vs. BKN,W,33,3,7,0.429,0,0,0.0,0,0,0.0,1,8,9,1,0,0,1,2,6,9,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400570,"Jan 15, 2025",LAL vs. MIA,W,14,2,3,0.667,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,1,4,2,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400552,"Jan 13, 2025",LAL vs. SAS,L,13,2,4,0.5,0,1,0.0,0,0,0.0,1,0,1,1,0,1,0,2,4,-4,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400504,"Jan 07, 2025",LAL @ DAL,L,12,0,1,0.0,0,0,0.0,1,2,0.5,1,2,3,1,1,2,0,4,1,-5,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400491,"Jan 05, 2025",LAL @ HOU,L,6,0,2,0.0,0,0,0.0,2,2,1.0,1,1,2,1,0,0,0,2,2,-7,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400477,"Jan 03, 2025",LAL vs. ATL,W,11,1,2,0.5,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,3,0,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400468,"Jan 02, 2025",LAL vs. POR,W,18,2,4,0.5,0,0,0.0,0,0,0.0,2,4,6,0,1,1,1,3,4,5,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400039,"Nov 26, 2024",LAL @ PHX,L,17,2,2,1.0,0,0,0.0,3,4,0.75,2,2,4,0,1,0,2,1,7,-8,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400211,"Nov 10, 2024",LAL vs. TOR,W,21,4,6,0.667,0,0,0.0,4,6,0.667,3,3,6,1,0,1,0,4,12,21,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400195,"Nov 08, 2024",LAL vs. PHI,W,16,3,4,0.75,0,0,0.0,2,2,1.0,1,1,2,0,0,4,0,3,8,0,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400174,"Nov 06, 2024",LAL @ MEM,L,35,3,6,0.5,0,0,0.0,2,2,1.0,2,8,10,1,0,0,1,5,8,-13,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400156,"Nov 04, 2024",LAL @ DET,L,9,2,5,0.4,0,0,0.0,1,3,0.333,3,0,3,0,1,0,0,0,5,-12,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400137,"Nov 01, 2024",LAL @ TOR,W,15,1,1,1.0,0,0,0.0,2,2,1.0,3,3,6,0,0,2,0,3,4,2,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400118,"Oct 30, 2024",LAL @ CLE,L,19,2,2,1.0,0,0,0.0,2,2,1.0,2,1,3,2,1,0,1,2,6,-11,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400111,"Oct 28, 2024",LAL @ PHX,L,12,0,0,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,3,2,0,-18,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400096,"Oct 26, 2024",LAL vs. SAC,W,14,2,2,1.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,2,4,24,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400085,"Oct 25, 2024",LAL vs. PHX,W,18,3,3,1.0,0,0,0.0,0,0,0.0,1,5,6,4,1,1,1,3,6,5,1,1629637,2025-08-10T09:40:20.535725
22024,1629637,0022400062,"Oct 22, 2024",LAL vs. MIN,W,15,4,5,0.8,0,0,0.0,2,2,1.0,3,1,4,0,0,1,0,3,10,-1,1,1629637,2025-08-10T09:40:20.535725
22024,1642259,0022401190,"Apr 13, 2025",WAS @ MIA,W,16,3,6,0.5,1,2,0.5,3,4,0.75,1,7,8,4,1,0,0,2,10,3,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401176,"Apr 11, 2025",WAS @ CHI,L,26,3,15,0.2,1,8,0.125,0,0,0.0,0,3,3,3,0,1,3,1,7,-19,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401157,"Apr 09, 2025",WAS vs. PHI,L,25,5,14,0.357,0,1,0.0,2,2,1.0,0,4,4,3,1,1,1,2,12,4,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401148,"Apr 08, 2025",WAS @ IND,L,32,8,17,0.471,1,6,0.167,3,3,1.0,3,9,12,6,0,3,3,2,20,16,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401137,"Apr 06, 2025",WAS @ BOS,L,32,7,17,0.412,2,9,0.222,0,0,0.0,2,2,4,2,0,1,4,0,16,-27,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401112,"Apr 03, 2025",WAS vs. ORL,L,32,4,16,0.25,0,5,0.0,2,2,1.0,1,5,6,6,1,0,3,2,10,2,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401105,"Apr 02, 2025",WAS vs. SAC,W,26,6,9,0.667,3,5,0.6,0,0,0.0,0,4,4,1,1,1,4,3,15,4,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401092,"Mar 31, 2025",WAS vs. MIA,L,31,3,17,0.176,1,7,0.143,1,1,1.0,0,3,3,3,1,2,2,5,8,-26,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401075,"Mar 29, 2025",WAS vs. BKN,L,25,4,12,0.333,0,5,0.0,4,4,1.0,0,4,4,1,0,3,1,0,12,-7,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401061,"Mar 27, 2025",WAS vs. IND,L,28,8,15,0.533,1,4,0.25,5,6,0.833,4,3,7,1,1,1,3,4,22,-27,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401053,"Mar 26, 2025",WAS @ PHI,W,31,10,17,0.588,4,7,0.571,0,0,0.0,4,3,7,2,1,2,3,2,24,8,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401039,"Mar 24, 2025",WAS vs. TOR,L,32,6,19,0.316,1,7,0.143,3,9,0.333,1,4,5,2,1,3,2,1,16,3,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401026,"Mar 22, 2025",WAS @ NYK,L,27,3,10,0.3,0,4,0.0,2,2,1.0,0,5,5,1,0,2,5,2,8,-25,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401014,"Mar 21, 2025",WAS vs. ORL,L,28,7,15,0.467,3,6,0.5,2,4,0.5,4,6,10,2,0,0,3,0,19,-24,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400627,"Mar 19, 2025",WAS @ UTA,L,23,7,14,0.5,4,8,0.5,4,4,1.0,5,4,9,2,2,0,2,0,22,-7,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400995,"Mar 17, 2025",WAS @ POR,L,22,7,16,0.438,3,9,0.333,3,3,1.0,4,0,4,3,1,2,0,1,20,-7,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400975,"Mar 15, 2025",WAS @ DEN,W,32,12,28,0.429,5,9,0.556,5,5,1.0,4,2,6,5,1,1,2,4,34,8,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400954,"Mar 13, 2025",WAS @ DET,W,30,7,12,0.583,3,6,0.5,2,2,1.0,1,4,5,3,0,4,4,3,19,6,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400941,"Mar 11, 2025",WAS @ DET,L,23,2,9,0.222,1,3,0.333,3,6,0.5,2,5,7,2,0,1,4,1,8,-22,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400932,"Mar 10, 2025",WAS @ TOR,L,30,5,19,0.263,2,7,0.286,4,5,0.8,5,6,11,2,0,3,0,1,16,-15,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400915,"Mar 08, 2025",WAS @ TOR,W,28,5,16,0.313,0,3,0.0,0,2,0.0,3,11,14,3,0,1,3,2,10,7,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400894,"Mar 05, 2025",WAS vs. UTA,W,29,8,12,0.667,2,4,0.5,3,4,0.75,2,3,5,4,1,2,1,4,21,8,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400877,"Mar 03, 2025",WAS @ MIA,L,25,3,12,0.25,1,4,0.25,2,2,1.0,1,3,4,3,0,0,0,1,9,-1,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400860,"Mar 01, 2025",WAS @ CHA,W,26,4,11,0.364,2,7,0.286,0,0,0.0,1,2,3,2,2,0,1,1,10,3,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400799,"Feb 21, 2025",WAS vs. MIL,L,26,8,19,0.421,4,10,0.4,2,6,0.333,1,6,7,1,2,1,2,4,22,-3,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400771,"Feb 12, 2025",WAS vs. IND,L,32,3,13,0.231,2,6,0.333,1,2,0.5,0,6,6,4,0,2,1,1,9,1,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400657,"Jan 27, 2025",WAS @ DAL,L,11,2,6,0.333,0,2,0.0,0,0,0.0,1,1,2,1,0,0,0,0,4,-18,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400645,"Jan 25, 2025",WAS @ PHX,L,31,4,12,0.333,1,4,0.25,2,3,0.667,0,6,6,3,1,2,0,1,11,-1,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400983,"Jan 23, 2025",WAS @ LAC,L,28,6,14,0.429,2,7,0.286,0,0,0.0,3,7,10,2,1,0,1,3,14,-10,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400610,"Jan 21, 2025",WAS @ LAL,L,27,5,14,0.357,0,3,0.0,0,0,0.0,1,5,6,2,1,5,1,1,10,-15,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400598,"Jan 19, 2025",WAS @ SAC,L,22,1,8,0.125,1,5,0.2,3,4,0.75,0,7,7,1,0,0,2,1,6,-14,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400589,"Jan 18, 2025",WAS @ GSW,L,30,4,10,0.4,3,7,0.429,0,0,0.0,2,7,9,2,1,1,1,0,11,-2,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400573,"Jan 16, 2025",WAS vs. PHX,L,28,7,17,0.412,1,7,0.143,1,2,0.5,2,7,9,2,1,2,0,1,16,-14,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400548,"Jan 13, 2025",WAS vs. MIN,L,28,4,10,0.4,3,5,0.6,2,4,0.5,2,1,3,5,2,2,1,2,13,-18,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400545,"Jan 12, 2025",WAS vs. OKC,L,25,4,7,0.571,2,4,0.5,0,0,0.0,1,5,6,0,0,2,0,1,10,-20,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400530,"Jan 10, 2025",WAS @ CHI,L,26,4,14,0.286,1,4,0.25,2,3,0.667,3,8,11,1,0,0,1,2,11,-22,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400503,"Jan 07, 2025",WAS vs. HOU,L,23,1,12,0.083,0,5,0.0,0,0,0.0,2,7,9,1,1,1,3,3,2,-14,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400489,"Jan 05, 2025",WAS vs. NOP,L,28,6,9,0.667,3,6,0.5,3,5,0.6,2,9,11,3,0,0,2,2,18,7,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400472,"Jan 03, 2025",WAS @ NOP,L,27,7,13,0.538,0,2,0.0,5,5,1.0,3,4,7,5,0,0,2,4,19,-17,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400456,"Jan 01, 2025",WAS vs. CHI,W,25,5,11,0.455,1,2,0.5,0,1,0.0,1,9,10,5,0,1,2,1,11,10,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400443,"Dec 30, 2024",WAS vs. NYK,L,25,7,13,0.538,3,6,0.5,1,2,0.5,1,3,4,0,0,1,2,4,18,-9,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400429,"Dec 28, 2024",WAS vs. NYK,L,32,3,10,0.3,2,4,0.5,4,4,1.0,2,4,6,5,0,1,2,4,12,2,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400412,"Dec 26, 2024",WAS vs. CHA,W,25,6,11,0.545,3,6,0.5,0,2,0.0,1,2,3,1,1,3,1,2,15,1,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400382,"Dec 21, 2024",WAS @ MIL,L,33,4,7,0.571,3,6,0.5,0,0,0.0,0,5,5,3,2,0,1,0,11,-7,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400362,"Dec 19, 2024",WAS vs. CHA,W,33,6,13,0.462,3,6,0.5,4,8,0.5,2,7,9,5,0,3,3,1,19,4,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401217,"Dec 15, 2024",WAS vs. BOS,L,28,6,18,0.333,2,6,0.333,0,0,0.0,2,4,6,1,0,2,3,6,14,10,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022401208,"Dec 13, 2024",WAS @ CLE,L,27,6,10,0.6,2,4,0.5,0,0,0.0,2,5,7,2,1,1,1,4,14,-2,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400326,"Dec 05, 2024",WAS vs. DAL,L,27,5,10,0.5,1,2,0.5,0,0,0.0,4,4,8,0,1,2,1,1,11,-9,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400051,"Dec 03, 2024",WAS @ CLE,L,27,4,10,0.4,1,4,0.25,1,2,0.5,3,6,9,2,1,2,4,3,10,-19,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400302,"Nov 30, 2024",WAS @ MIL,L,36,2,8,0.25,1,6,0.167,2,2,1.0,2,0,2,1,0,1,0,2,7,-9,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400291,"Nov 27, 2024",WAS vs. LAC,L,23,5,12,0.417,2,6,0.333,1,2,0.5,2,3,5,0,1,1,4,3,13,-35,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400035,"Nov 26, 2024",WAS vs. CHI,L,31,7,11,0.636,4,5,0.8,2,4,0.5,1,6,7,3,1,1,0,2,20,-18,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400272,"Nov 24, 2024",WAS @ IND,L,31,7,15,0.467,1,4,0.25,2,4,0.5,3,11,14,3,1,2,2,2,17,-13,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400028,"Nov 22, 2024",WAS vs. BOS,L,28,3,9,0.333,0,2,0.0,0,0,0.0,3,6,9,1,0,1,1,3,6,-9,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400246,"Nov 18, 2024",WAS @ NYK,L,24,4,12,0.333,0,4,0.0,0,0,0.0,3,1,4,3,0,0,1,4,8,-25,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400237,"Nov 17, 2024",WAS vs. DET,L,24,1,7,0.143,1,3,0.333,1,2,0.5,0,3,3,3,0,1,2,2,4,-22,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400012,"Nov 15, 2024",WAS @ ATL,L,31,7,13,0.538,3,4,0.75,3,4,0.75,4,3,7,2,4,3,2,4,20,10,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400224,"Nov 13, 2024",WAS @ SAS,L,26,6,14,0.429,0,5,0.0,0,0,0.0,1,1,2,2,1,1,2,2,12,-17,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400213,"Nov 11, 2024",WAS @ HOU,L,28,2,9,0.222,0,3,0.0,1,4,0.25,2,4,6,1,0,2,0,3,5,-12,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400204,"Nov 10, 2024",WAS @ ORL,L,25,3,10,0.3,2,6,0.333,3,4,0.75,1,2,3,4,1,2,1,3,11,-19,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400191,"Nov 08, 2024",WAS @ MEM,L,25,3,11,0.273,0,5,0.0,2,2,1.0,2,3,5,5,1,1,4,4,8,-7,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400155,"Nov 04, 2024",WAS vs. GSW,L,27,3,10,0.3,0,4,0.0,4,6,0.667,3,8,11,2,0,3,1,3,10,-11,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400147,"Nov 02, 2024",WAS vs. MIA,L,27,7,11,0.636,1,4,0.25,2,2,1.0,1,5,6,3,0,4,1,2,17,-9,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400121,"Oct 30, 2024",WAS vs. ATL,W,23,3,9,0.333,2,5,0.4,3,4,0.75,0,5,5,2,1,4,1,2,11,17,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400103,"Oct 28, 2024",WAS @ ATL,W,27,3,11,0.273,1,5,0.2,0,0,0.0,4,5,9,1,1,2,1,4,7,-11,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400090,"Oct 26, 2024",WAS vs. CLE,L,25,4,10,0.4,2,6,0.333,2,2,1.0,2,4,6,1,1,2,0,3,12,-18,1,1642259,2025-08-10T09:40:27.025926
22024,1642259,0022400073,"Oct 24, 2024",WAS vs. BOS,L,22,1,7,0.143,0,5,0.0,0,0,0.0,1,4,5,1,0,2,0,2,2,-24,1,1642259,2025-08-10T09:40:27.025926
22024,203999,0022401193,"Apr 13, 2025",DEN @ HOU,W,31,7,10,0.7,3,5,0.6,1,2,0.5,1,6,7,7,2,1,1,3,18,34,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022401180,"Apr 11, 2025",DEN vs. MEM,W,41,11,19,0.579,1,2,0.5,3,7,0.429,3,13,16,13,2,0,5,3,26,11,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022401165,"Apr 09, 2025",DEN @ SAC,W,38,5,12,0.417,0,1,0.0,10,10,1.0,3,9,12,11,4,0,1,2,20,9,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022401142,"Apr 06, 2025",DEN vs. IND,L,39,18,33,0.545,3,11,0.273,2,3,0.667,3,12,15,13,2,1,4,0,41,1,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022401125,"Apr 04, 2025",DEN @ GSW,L,37,13,17,0.765,4,7,0.571,3,3,1.0,2,10,12,9,2,0,6,2,33,-4,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022401102,"Apr 01, 2025",DEN vs. MIN,L,53,18,29,0.621,6,11,0.545,19,24,0.792,2,8,10,10,2,0,4,5,61,2,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022401073,"Mar 28, 2025",DEN vs. UTA,W,32,8,18,0.444,1,5,0.2,10,12,0.833,5,9,14,6,4,0,3,0,27,28,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022401057,"Mar 26, 2025",DEN vs. MIL,W,38,16,25,0.64,3,6,0.5,4,7,0.571,2,8,10,10,0,0,3,2,39,14,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400975,"Mar 15, 2025",DEN vs. WAS,L,39,16,30,0.533,1,8,0.125,7,7,1.0,3,10,13,9,1,2,3,3,40,6,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400965,"Mar 14, 2025",DEN vs. LAL,W,38,8,16,0.5,0,4,0.0,12,17,0.706,1,6,7,5,3,1,4,5,28,2,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400952,"Mar 12, 2025",DEN vs. MIN,L,38,13,23,0.565,2,6,0.333,6,8,0.75,3,5,8,4,1,0,3,3,34,-24,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400936,"Mar 10, 2025",DEN @ OKC,W,40,15,20,0.75,1,2,0.5,4,5,0.8,2,16,18,8,1,1,1,4,35,8,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400920,"Mar 09, 2025",DEN @ OKC,L,41,10,23,0.435,2,10,0.2,2,6,0.333,2,11,13,9,1,3,2,3,24,-13,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400909,"Mar 07, 2025",DEN vs. PHX,W,45,13,22,0.591,3,7,0.429,2,3,0.667,4,17,21,22,3,0,4,3,31,8,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400896,"Mar 05, 2025",DEN vs. SAC,W,38,9,18,0.5,0,2,0.0,4,6,0.667,5,10,15,6,1,0,7,3,22,-7,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400866,"Mar 02, 2025",DEN @ BOS,L,39,9,15,0.6,2,3,0.667,0,0,0.0,3,11,14,9,2,0,2,2,20,0,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400850,"Feb 28, 2025",DEN @ DET,W,34,6,12,0.5,0,3,0.0,11,12,0.917,0,17,17,15,1,2,7,2,23,33,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400846,"Feb 27, 2025",DEN @ MIL,L,38,13,16,0.813,1,2,0.5,5,7,0.714,1,13,14,10,1,0,5,4,32,-5,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400822,"Feb 24, 2025",DEN @ IND,W,39,9,14,0.643,0,1,0.0,0,0,0.0,0,9,9,19,3,1,4,1,18,17,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400808,"Feb 22, 2025",DEN vs. LAL,L,35,2,7,0.286,0,1,0.0,8,10,0.8,4,9,13,10,1,0,6,3,12,-11,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400794,"Feb 20, 2025",DEN vs. CHA,W,37,11,22,0.5,6,14,0.429,1,2,0.5,4,13,17,9,1,1,2,1,29,14,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400780,"Feb 12, 2025",DEN vs. POR,W,36,11,20,0.55,0,3,0.0,4,4,1.0,3,12,15,10,2,0,4,4,26,6,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400763,"Feb 10, 2025",DEN vs. POR,W,31,15,22,0.682,2,7,0.286,8,8,1.0,1,6,7,8,3,1,5,2,40,22,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400749,"Feb 08, 2025",DEN @ PHX,W,29,11,13,0.846,1,2,0.5,3,3,1.0,4,7,11,9,0,0,2,4,26,19,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400730,"Feb 06, 2025",DEN vs. ORL,W,31,11,16,0.688,2,4,0.5,4,6,0.667,0,10,10,12,2,0,3,2,28,22,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400726,"Feb 05, 2025",DEN vs. NOP,W,36,15,28,0.536,5,13,0.385,3,3,1.0,2,6,8,10,1,1,1,3,38,24,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400706,"Feb 03, 2025",DEN vs. NOP,W,36,9,13,0.692,1,3,0.333,8,10,0.8,1,13,14,10,1,2,1,2,27,11,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400688,"Feb 01, 2025",DEN @ CHA,W,37,9,17,0.529,2,7,0.286,8,9,0.889,1,12,13,17,4,1,4,2,28,-2,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400681,"Jan 31, 2025",DEN @ PHI,W,37,11,16,0.688,2,3,0.667,4,5,0.8,2,7,9,13,2,0,6,3,28,0,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400668,"Jan 29, 2025",DEN @ NYK,L,33,6,15,0.4,3,7,0.429,2,2,1.0,0,6,6,6,2,1,2,3,17,-3,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400655,"Jan 27, 2025",DEN @ CHI,L,40,15,21,0.714,1,4,0.25,2,2,1.0,2,10,12,14,1,1,4,1,33,1,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400634,"Jan 25, 2025",DEN @ MIN,L,32,9,13,0.692,2,4,0.5,0,1,0.0,1,2,3,11,0,0,7,0,20,-24,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400626,"Jan 23, 2025",DEN vs. SAC,W,37,12,19,0.632,2,3,0.667,9,10,0.9,3,19,22,17,1,2,1,5,35,11,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400609,"Jan 21, 2025",DEN vs. PHI,W,30,10,15,0.667,2,3,0.667,5,5,1.0,5,8,13,10,4,1,2,1,27,21,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400593,"Jan 19, 2025",DEN @ ORL,W,30,7,9,0.778,0,0,0.0,6,7,0.857,1,13,14,10,3,3,2,0,20,20,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400579,"Jan 17, 2025",DEN @ MIA,W,31,9,12,0.75,1,2,0.5,5,5,1.0,2,10,12,10,1,0,2,1,24,6,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400559,"Jan 14, 2025",DEN @ DAL,W,29,4,7,0.571,1,2,0.5,1,2,0.5,2,12,14,10,2,0,1,3,10,23,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400540,"Jan 12, 2025",DEN @ DAL,W,39,6,13,0.462,0,2,0.0,7,9,0.778,4,14,18,9,3,0,4,4,19,-2,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400531,"Jan 10, 2025",DEN vs. BKN,W,38,14,21,0.667,1,1,1.0,6,8,0.75,5,7,12,15,4,0,1,1,35,33,1,203999,2025-08-10T09:40:29.684181
22024,203999,0022400484,"Jan 04, 2025",DEN @ SAS,W,43,19,35,0.543,3,8,0.375,5,6,0.833,4,5,9,10,2,2,2,3,46,7,1,203999,2025-08-10T09:40:29.684181
