gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,source_game_id,collection_timestamp,startersBench
2022400192,1612709934,Valley,Suns,VAL,suns,1631455.0,Jaden,Shackelford,J. Shackelford,jaden-shackelford,,,,23:10,6,17,0.353,1,8,0.125,4,5,0.8,1,1,2,2,0,0,0,2,18,6.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709934,Valley,Suns,VAL,suns,1642487.0,Tyrese,Samuel,T. Samuel,tyrese-samuel,,,,14:39,3,4,0.75,0,0,0.0,1,1,1.0,1,7,8,0,0,1,0,0,7,-6.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709934,Valley,Suns,VAL,suns,1630711.0,Olin,Carter III,O. Carter III,olin-carter-iii,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709934,Valley,Suns,VAL,suns,1629603.0,Mamadi,Diakite,M. Diakite,mamadi-diakite,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709934,Valley,Suns,VAL,suns,1629993.0,Kaleb,Johnson,K. Johnson,kaleb-johnson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709934,Valley,Suns,VAL,suns,1630199.0,Cassius,Stanley,C. Stanley,cassius-stanley,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709934,Valley,Suns,VAL,suns,1628698.0,Eric,Washington,E. Washington,eric-washington,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1641795.0,Taevion,Kinsey,T. Kinsey,taevion-kinsey,F,,,39:06,7,10,0.7,2,4,0.5,0,1,0.0,3,2,5,0,1,0,1,1,16,5.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1641864.0,Keshawn,Justice,K. Justice,keshawn-justice,F,,,28:55,3,9,0.333,2,6,0.333,1,1,1.0,0,7,7,2,1,0,1,1,10,6.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1642693.0,Jaylan,Gainey,J. Gainey,jaylan-gainey,C,,,24:43,2,3,0.667,0,0,0.0,0,0,0.0,1,9,10,2,0,4,2,1,4,5.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1631220.0,Dereon,Seabron,D. Seabron,dereon-seabron,G,,,41:41,9,15,0.6,2,3,0.667,0,1,0.0,2,9,11,7,0,0,4,3,20,-9.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,202738.0,Isaiah,Thomas,I. Thomas,isaiah-thomas,G,,,33:29,13,28,0.464,4,10,0.4,5,5,1.0,2,1,3,9,2,1,6,4,40,-5.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1631171.0,Justin,Lewis,J. Lewis,justin-lewis,,,,23:17,2,9,0.222,1,5,0.2,0,0,0.0,2,7,9,3,3,0,3,1,5,-12.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1630546.0,Max,Abmas,M. Abmas,max-abmas,,,,20:50,2,8,0.25,1,7,0.143,1,2,0.5,0,1,1,2,1,0,0,2,7,0.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1641526.0,Babacar,Sane,B. Sane,babacar-sane,,,,4:12,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1641863.0,Dane,Goodwin,D. Goodwin,dane-goodwin,,,,23:47,5,11,0.455,3,8,0.375,0,0,0.0,1,6,7,1,1,0,0,3,13,-16.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1641989.0,Elijah,Harkless,E. Harkless,elijah-harkless,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1642640.0,Justin,Harmon,J. Harmon,justin-harmon,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1630695.0,Micah,Potter,M. Potter,micah-potter,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,1631131.0,Oscar,Tshiebwe,O. Tshiebwe,oscar-tshiebwe,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,,,,,,,,,167:54,34,65,0.523,10,23,0.435,6,8,0.75,8,28,36,20,4,5,14,10,90,,2022400192,2025-08-10T09:32:21.826345,Starters
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,,,,,,,,,167:54,9,29,0.31,5,21,0.238,1,2,0.5,3,14,17,6,5,0,3,6,25,,2022400192,2025-08-10T09:32:21.826345,Bench
2022400192,1612709934,Valley,Suns,VAL,suns,,,,,,,,,161:47,36,74,0.486,9,31,0.29,5,8,0.625,13,28,41,19,7,5,9,4,87,,2022400192,2025-08-10T09:32:21.826345,Starters
2022400192,1612709934,Valley,Suns,VAL,suns,,,,,,,,,161:47,12,32,0.375,3,17,0.176,6,7,0.857,3,11,14,9,1,1,3,6,35,,2022400192,2025-08-10T09:32:21.826345,Bench
2022400192,1612709903,Salt Lake City,Stars,SLC,stars,,,,,,,,,240:00,43,94,0.457,15,44,0.341,7,10,0.7,11,42,53,26,9,5,17,16,115,-7.0,2022400192,2025-08-10T09:32:21.826345,
2022400192,1612709934,Valley,Suns,VAL,suns,,,,,,,,,240:00,48,106,0.453,12,48,0.25,11,15,0.733,16,39,55,28,8,6,12,10,122,7.0,2022400192,2025-08-10T09:32:21.826345,
