GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,game_id,game_date,endpoint,dataframe_index,collection_timestamp,TEAM_NAME
0022401200,1610612756,PHX,Phoenix,1627814.0,Damion Lee,,,5:33,4.16,0.41,0,3,3,5,0,0,1,0,1,1,1.0,1,3,0.333,0.5,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612756,PHX,Phoenix,1629626.0,Bol Bol,,,4:34,3.99,0.33,0,0,0,4,0,0,4,0,0,0,0.0,0,0,0.0,0.0,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612756,PHX,Phoenix,1641779.0,Jalen Bridges,,,2:46,4.95,0.25,0,1,1,4,0,0,2,0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,201942.0,DeMar DeRozan,F,,27:33,3.74,1.82,0,2,2,41,0,0,28,5,2,3,0.667,2,6,0.333,0.444,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,1631099.0,Keegan Murray,F,,22:43,4.59,1.84,1,8,9,27,0,0,18,2,2,4,0.5,1,4,0.25,0.375,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,1627734.0,Domantas Sabonis,C,,23:43,4.05,1.7,6,14,19,69,1,0,54,6,4,5,0.8,4,5,0.8,0.8,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,203897.0,Zach LaVine,G,,26:34,4.15,1.94,1,2,3,40,0,0,26,2,3,3,1.0,3,8,0.375,0.545,1,2,0.5,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,1631165.0,Keon Ellis,G,,28:45,4.5,2.31,0,4,4,52,0,0,44,3,1,2,0.5,3,6,0.5,0.5,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,202685.0,Jonas Valančiūnas,,,20:58,3.92,1.45,4,9,12,46,0,0,32,4,7,8,0.875,3,3,1.0,0.909,4,4,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,1626168.0,Trey Lyles,,,24:45,4.14,1.82,1,3,4,34,1,0,23,1,1,2,0.5,3,8,0.375,0.4,3,3,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,1642269.0,Devin Carter,,,22:30,4.44,1.76,4,4,8,43,0,0,31,1,0,3,0.0,2,4,0.5,0.285,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,203926.0,Doug McDermott,,,14:43,4.32,1.13,0,1,1,18,0,0,10,2,0,3,0.0,2,5,0.4,0.25,0,1,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,1628365.0,Markelle Fultz,,,12:00,4.18,0.88,0,2,2,20,0,0,15,4,2,2,1.0,0,1,0.0,0.667,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,1642403.0,Isaac Jones,,,7:53,4.15,0.58,2,1,3,8,0,0,6,0,1,1,1.0,0,0,0.0,1.0,0,1,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,1629056.0,Terence Davis,,,7:53,3.97,0.55,0,1,1,12,0,0,9,1,0,0,0.0,0,2,0.0,0.0,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612758,SAC,Sacramento,203109.0,Jae Crowder,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:30.356946,
0022401200,1610612756,PHX,Phoenix,,,,,240:00,,17.71,14,54,68,415,6,3,309,28,13,20,0.65,27,64,0.422,0.476,18,22,0.818,0022401200,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:30.356946,Suns
0022401200,1610612758,SAC,Sacramento,,,,,240:00,,17.77,19,51,68,410,2,0,296,31,23,36,0.639,23,52,0.442,0.523,12,15,0.8,0022401200,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:30.356946,Kings
0022401188,1610612752,NYK,New York,1628969.0,Mikal Bridges,F,,0:06,3.41,0.01,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,200782.0,P.J. Tucker,F,,29:14,3.94,2.06,5,3,8,30,1,1,25,0,0,1,0.0,2,4,0.5,0.4,4,6,0.667,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,1630173.0,Precious Achiuwa,C,,32:46,4.19,2.46,4,10,13,57,1,0,34,2,4,11,0.364,4,7,0.571,0.444,7,7,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,1630540.0,Miles McBride,G,,29:58,4.46,2.38,0,5,5,68,0,0,49,8,3,7,0.429,3,7,0.429,0.428,1,1,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,1626166.0,Cameron Payne,G,,33:32,4.23,2.55,0,3,3,68,0,0,48,7,1,4,0.25,5,9,0.556,0.462,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,1629013.0,Landry Shamet,,,40:26,4.47,3.28,2,6,8,45,0,0,26,0,1,1,1.0,8,16,0.5,0.529,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,1642359.0,Pacôme Dadiet,,,11:02,4.67,0.94,4,3,6,17,0,0,12,0,1,1,1.0,0,2,0.0,0.333,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,1642278.0,Tyler Kolek,,,14:28,4.33,1.15,3,1,4,40,0,0,27,4,0,1,0.0,1,4,0.25,0.2,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,1626153.0,Delon Wright,,,20:38,3.96,1.5,2,1,3,42,1,0,33,3,1,1,1.0,1,5,0.2,0.333,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,1641755.0,Kevin McCullar Jr.,,,21:30,4.58,1.82,3,11,14,34,0,0,26,2,1,2,0.5,0,2,0.0,0.25,1,3,0.333,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,1630699.0,MarJon Beauchamp,,,4:52,5.02,0.45,3,4,5,6,0,0,4,1,0,0,0.0,1,1,1.0,1.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,1641817.0,Anton Watson,,,1:28,4.07,0.12,0,0,0,3,0,0,3,0,0,0,0.0,0,0,0.0,0.0,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1630592.0,Jalen Wilson,F,,37:58,4.26,2.91,2,10,11,55,0,0,40,4,0,2,0.0,6,9,0.667,0.545,3,4,0.75,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1630570.0,Trendon Watford,F,,33:23,4.08,2.46,2,11,13,76,2,1,53,4,5,7,0.714,3,5,0.6,0.667,0,5,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1629651.0,Nic Claxton,C,,22:16,4.37,1.74,2,8,10,38,0,0,29,0,3,4,0.75,2,2,1.0,0.832,1,2,0.5,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1630553.0,Keon Johnson,G,,36:44,4.31,2.88,2,9,11,71,0,2,49,4,3,5,0.6,2,8,0.25,0.385,0,1,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1631213.0,Tyrese Martin,G,,31:20,4.68,2.65,2,8,10,61,2,0,38,1,3,5,0.6,5,9,0.556,0.57,1,2,0.5,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1641787.0,Tosan Evbuomwan,,,20:26,4.57,1.68,2,5,7,24,0,0,21,5,0,1,0.0,0,0,0.0,0.0,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1631166.0,Drew Timme,,,30:42,4.35,2.44,4,11,14,55,0,0,39,2,3,5,0.6,1,6,0.167,0.363,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1630623.0,Tyson Etienne,,,17:09,4.93,1.54,0,1,1,24,0,0,19,1,0,0,0.0,1,3,0.333,0.333,1,1,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1641727.0,Dariq Whitehead,,,10:02,4.22,0.78,1,1,2,6,0,0,3,0,0,1,0.0,1,2,0.5,0.333,1,1,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1641736.0,Reece Beekman,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1641721.0,Maxwell Lewis,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612751,BKN,Brooklyn,1630533.0,Ziaire Williams,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:31.731371,
0022401188,1610612752,NYK,New York,,,,,240:00,,18.72,26,47,69,410,3,1,287,27,12,29,0.414,25,57,0.439,0.43,19,23,0.826,0022401188,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:31.731371,Knicks
0022401188,1610612751,BKN,Brooklyn,,,,,240:00,,19.08,17,64,79,410,4,3,291,21,17,30,0.567,21,44,0.477,0.514,11,20,0.55,0022401188,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:31.731371,Nets
0022401192,1610612765,DET,Detroit,1641842.0,Ronald Holland II,F,,22:36,4.26,1.68,0,2,2,30,0,0,25,1,1,1,1.0,1,3,0.333,0.5,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,202699.0,Tobias Harris,F,,10:03,4.52,0.76,0,3,3,19,0,0,14,1,1,1,1.0,1,2,0.5,0.667,1,1,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1631105.0,Jalen Duren,C,,8:21,4.56,0.64,0,2,2,13,1,0,9,2,1,2,0.5,1,1,1.0,0.667,1,1,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,203501.0,Tim Hardaway Jr.,G,,12:00,4.26,0.88,0,2,2,9,0,0,5,0,0,2,0.0,1,2,0.5,0.25,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1631204.0,Marcus Sasser,G,,43:10,4.05,3.1,1,1,2,112,1,0,86,10,3,9,0.333,4,10,0.4,0.367,3,4,0.75,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1627736.0,Malik Beasley,,,19:01,3.93,1.32,1,1,2,31,0,0,16,2,1,4,0.25,7,10,0.7,0.57,1,1,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1630194.0,Paul Reed,,,22:18,4.29,1.69,6,6,12,38,0,0,30,5,4,5,0.8,0,1,0.0,0.667,2,5,0.4,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1631323.0,Simone Fontecchio,,,19:15,4.31,1.49,2,3,4,31,1,0,19,2,1,2,0.5,4,7,0.571,0.556,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1642450.0,Daniss Jenkins,,,10:37,4.32,0.83,1,3,4,30,0,0,23,3,0,1,0.0,1,3,0.333,0.25,1,1,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1630322.0,Lindy Waters III,,,35:23,4.23,2.7,3,7,9,51,0,1,34,1,1,2,0.5,5,14,0.357,0.375,4,4,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1641752.0,Bobi Klintman,,,22:55,4.58,1.89,3,2,5,47,1,0,38,6,2,2,1.0,4,6,0.667,0.75,0,2,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1642449.0,Tolu Smith,,,22:21,4.06,1.66,9,8,17,31,1,0,20,0,6,8,0.75,0,1,0.0,0.667,4,5,0.8,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1631199.0,Ron Harper Jr.,,,17:00,4.07,1.27,4,4,8,25,0,0,16,2,0,0,0.0,1,8,0.125,0.125,0,1,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,1630595.0,Cade Cunningham,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,203471.0,Dennis Schröder,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1626192.0,Pat Connaughton,F,,43:34,4.0,3.09,3,13,15,91,0,1,53,5,7,12,0.583,9,17,0.529,0.552,2,3,0.667,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1628398.0,Kyle Kuzma,F,,12:00,4.51,0.93,0,2,2,19,0,0,8,2,1,1,1.0,7,9,0.778,0.8,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1631250.0,Pete Nance,C,,43:14,3.86,2.96,1,10,11,94,1,0,76,5,2,2,1.0,5,10,0.5,0.582,6,9,0.667,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1631260.0,AJ Green,G,,18:54,4.63,1.5,0,6,6,21,0,0,16,4,0,1,0.0,2,4,0.5,0.4,0,1,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1631123.0,Jamaree Bouyea,G,,47:18,4.11,3.45,0,7,7,95,4,0,77,7,3,4,0.75,2,6,0.333,0.5,4,5,0.8,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1641890.0,Tyler Smith,,,29:33,4.22,2.27,2,8,10,38,0,0,25,0,1,2,0.5,5,7,0.714,0.667,2,4,0.5,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1641748.0,Andre Jackson Jr.,,,36:01,4.31,2.8,2,6,8,50,0,0,39,4,1,3,0.333,3,3,1.0,0.667,2,2,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1641753.0,Chris Livingston,,,18:28,4.39,1.46,4,9,13,30,0,0,25,2,2,2,1.0,0,1,0.0,0.667,2,2,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1630649.0,Stanley Umude,,,15:58,3.99,1.15,0,3,3,10,0,0,8,1,0,1,0.0,0,1,0.0,0.0,1,2,0.5,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1626171.0,Bobby Portis,,DND - Rest,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612749,MIL,Milwaukee,1631157.0,Ryan Rollins,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:33.256985,
0022401192,1610612765,DET,Detroit,,,,,265:00,,19.91,30,44,72,467,5,1,335,35,21,39,0.538,30,68,0.441,0.477,17,25,0.68,0022401192,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:33.256985,Pistons
0022401192,1610612749,MIL,Milwaukee,,,,,265:00,,19.61,12,64,75,448,5,1,327,30,17,28,0.607,33,58,0.569,0.581,19,28,0.679,0022401192,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:33.256985,Bucks
0022401187,1610612766,CHA,Charlotte,1629006.0,Josh Okogie,F,,18:08,4.11,1.31,0,3,3,30,0,0,17,2,2,3,0.667,2,7,0.286,0.4,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,1642275.0,Tidjane Salaün,F,,35:53,4.41,2.81,2,8,10,50,0,1,35,2,0,3,0.0,1,8,0.125,0.09,1,3,0.333,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,203994.0,Jusuf Nurkić,C,,28:37,3.75,1.87,6,15,21,36,0,0,23,2,4,5,0.8,2,5,0.4,0.599,2,4,0.5,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,1629610.0,DaQuan Jeffries,G,,28:04,4.15,2.03,3,6,8,36,0,0,23,0,1,3,0.333,3,9,0.333,0.333,2,2,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,1642354.0,KJ Simpson,G,,32:15,4.17,2.38,3,5,8,71,0,1,61,5,1,4,0.25,0,2,0.0,0.167,3,3,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,1631301.0,Jaylen Sims,,,20:23,4.07,1.49,5,3,8,39,0,0,27,2,2,4,0.5,2,5,0.4,0.444,1,1,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,201959.0,Taj Gibson,,,11:14,3.73,0.74,6,3,9,12,0,0,8,2,2,3,0.667,0,0,0.0,0.667,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,1641878.0,Damion Baugh,,,25:59,4.04,1.88,3,9,11,55,0,1,39,6,2,6,0.333,1,4,0.25,0.299,0,2,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,1631217.0,Moussa Diabaté,,,24:40,4.36,1.92,7,12,19,38,0,0,25,0,2,6,0.333,2,3,0.667,0.444,2,4,0.5,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,1631111.0,Wendell Moore Jr.,,,14:47,4.42,1.15,3,3,6,29,0,0,24,2,1,1,1.0,2,4,0.5,0.599,1,1,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,203552.0,Seth Curry,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1630573.0,Sam Hauser,F,,28:34,4.44,2.25,0,5,5,39,0,1,27,1,1,3,0.333,3,6,0.5,0.444,0,1,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1628470.0,Torrey Craig,F,,19:04,4.44,1.49,2,5,7,29,0,0,23,1,0,0,0.0,0,3,0.0,0.0,2,2,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1628436.0,Luke Kornet,C,,29:46,4.06,2.11,7,8,15,45,0,0,34,2,4,7,0.571,1,2,0.5,0.556,2,7,0.286,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1631248.0,Baylor Scheierman,G,,36:12,4.21,2.7,6,8,12,44,0,0,28,2,0,2,0.0,2,12,0.167,0.142,2,4,0.5,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1630202.0,Payton Pritchard,G,,38:30,4.09,2.78,5,7,12,84,0,0,52,7,7,8,0.875,7,17,0.412,0.56,1,2,0.5,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1629674.0,Neemias Queta,,,26:09,3.97,1.86,7,10,17,40,0,0,34,4,0,4,0.0,1,1,1.0,0.2,4,6,0.667,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1631120.0,JD Davison,,,17:08,4.21,1.29,1,3,4,42,0,0,28,4,1,3,0.333,3,8,0.375,0.363,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1641775.0,Jordan Walsh,,,21:01,4.34,1.63,3,7,9,35,1,0,23,1,2,2,1.0,2,5,0.4,0.57,1,1,1.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1641936.0,Miles Norris,,,11:48,4.46,0.93,2,5,6,16,0,0,12,0,0,0,0.0,0,3,0.0,0.0,0,2,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1641809.0,Drew Peterson,,,11:48,4.14,0.86,2,1,3,21,0,0,16,0,0,1,0.0,1,3,0.333,0.25,1,2,0.5,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,201950.0,Jrue Holiday,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1628369.0,Jayson Tatum,,DND - Rest,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612738,BOS,Boston,1630214.0,Xavier Tillman,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401187,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:34.485555,
0022401187,1610612766,CHA,Charlotte,,,,,240:00,,17.59,38,67,103,396,0,3,282,23,17,38,0.447,15,47,0.319,0.376,12,20,0.6,0022401187,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:34.485555,Hornets
0022401187,1610612738,BOS,Boston,,,,,240:00,,17.89,35,59,90,395,1,1,277,22,15,30,0.5,20,60,0.333,0.389,13,27,0.481,0022401187,2025-04-13,BoxScorePlayerTrackV2,1,2025-08-10T12:36:34.485555,Celtics
0022401194,1610612742,DAL,Dallas,1631108.0,Max Christie,F,,39:18,4.34,3.02,2,9,11,63,1,0,42,2,3,6,0.5,3,7,0.429,0.462,3,6,0.5,0022401194,2025-04-13,BoxScorePlayerTrackV2,0,2025-08-10T12:36:35.992093,
