gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocks,blocksAgainst,foulsPersonal,foulsDrawn,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401200,1610612758,Sacramento,Kings,SAC,kings,1627734.0,Domantas,Sabonis,D. Sabonis,domantas-sabonis,C,,11,23:43,3,4,0,6,7,5,3,18,0,0,0,1,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,203897.0,Zach,LaVine,Z. LaVine,zach-lavine,G,,8,26:34,0,0,0,2,11,7,7,20,0,0,0,1,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,1631165.0,Keon,Ellis,K. Ellis,keon-ellis,G,,23,28:45,2,0,4,6,11,7,7,24,2,0,2,0,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,202685.0,Jonas,Valančiūnas,J. Valančiūnas,jonas-valančiūnas,,,17,20:58,5,8,0,14,4,2,4,18,0,0,2,2,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,1626168.0,Trey,Lyles,T. Lyles,trey-lyles,,,41,24:45,0,0,3,2,9,5,7,22,0,0,0,2,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,1642269.0,Devin,Carter,D. Carter,devin-carter,,,22,22:30,5,0,2,2,5,3,3,14,0,0,1,2,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,203926.0,Doug,McDermott,D. McDermott,doug-mcdermott,,,7,14:43,3,0,0,0,2,0,0,12,0,0,0,0,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,1628365.0,Markelle,Fultz,M. Fultz,markelle-fultz,,,20,12:00,0,0,0,4,2,0,0,12,1,0,1,1,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,1642403.0,Isaac,Jones,I. Jones,isaac-jones,,,3,7:53,0,2,0,2,2,0,0,10,1,0,0,0,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,1629056.0,Terence,Davis,T. Davis,terence-davis,,,3,7:53,0,0,0,0,2,0,0,10,0,0,0,0,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,203109.0,Jae,Crowder,J. Crowder,jae-crowder,,DNP - Coach's Decision,99,,0,0,0,0,0,0,0,0,0,0,0,0,0022401200,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:32.517884
0022401200,1610612758,Sacramento,Kings,SAC,kings,,,,,,,,,240:00,20,14,11,44,13,7,7,40,4,1,7,9,0022401200,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:32:32.517884
0022401200,1610612756,Phoenix,Suns,PHX,suns,,,,,,,,,240:00,13,7,7,40,20,14,11,44,1,4,9,7,0022401200,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:32:32.517884
0022401188,1610612752,New York,Knicks,NYK,knicks,1628969.0,Mikal,Bridges,M. Bridges,mikal-bridges,F,,25,0:06,0,0,0,0,0,0,0,0,0,0,1,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,200782.0,P.J.,Tucker,P. Tucker,pj-tucker,F,,,29:14,3,0,0,0,8,4,11,32,1,0,5,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,1630173.0,Precious,Achiuwa,P. Achiuwa,precious-achiuwa,C,,5,32:46,8,0,2,16,9,9,16,24,0,0,4,3,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,1630540.0,Miles,McBride,M. McBride,miles-mcbride,G,,2,29:58,2,2,2,4,9,9,14,22,0,0,3,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,1626166.0,Cameron,Payne,C. Payne,cameron-payne,G,,1,33:32,6,0,0,4,9,4,16,28,1,1,3,5,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,1629013.0,Landry,Shamet,L. Shamet,landry-shamet,,,44,40:26,6,2,6,2,7,9,15,42,0,0,2,4,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,1642359.0,Pacôme,Dadiet,P. Dadiet,pacôme-dadiet,,,4,11:02,2,2,2,2,3,5,0,16,0,0,1,2,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,1642278.0,Tyler,Kolek,T. Kolek,tyler-kolek,,,13,14:28,2,0,2,0,3,5,0,20,0,0,1,3,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,1626153.0,Delon,Wright,D. Wright,delon-wright,,,0,20:38,2,2,0,4,4,0,2,22,0,0,2,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,1641755.0,Kevin,McCullar Jr.,K. McCullar Jr.,kevin-mccullar-jr,,,9,21:30,0,0,2,2,4,0,5,20,1,1,3,3,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,1630699.0,MarJon,Beauchamp,M. Beauchamp,marjon-beauchamp,,,0,4:52,0,0,0,2,4,0,1,10,0,0,0,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612752,New York,Knicks,NYK,knicks,1641817.0,Anton,Watson,A. Watson,anton-watson,,,28,1:28,0,0,0,0,0,0,0,4,0,0,0,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630592.0,Jalen,Wilson,J. Wilson,jalen-wilson,F,,22,37:58,3,0,6,2,22,6,10,30,0,0,2,2,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630570.0,Trendon,Watford,T. Watford,trendon-watford,F,,9,33:23,3,0,0,14,22,4,12,22,1,1,5,5,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1629651.0,Nic,Claxton,N. Claxton,nic-claxton,C,,33,22:16,2,2,0,10,13,2,10,14,0,0,1,4,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630553.0,Keon,Johnson,K. Johnson,keon-johnson,G,,45,36:44,0,2,3,8,26,6,11,32,0,1,5,4,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1631213.0,Tyrese,Martin,T. Martin,tyrese-martin,G,,13,31:20,2,2,2,8,22,6,12,20,1,0,2,2,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641787.0,Tosan,Evbuomwan,T. Evbuomwan,tosan-evbuomwan,,,12,20:26,0,0,2,0,14,4,9,16,0,1,4,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1631166.0,Drew,Timme,D. Timme,drew-timme,,,26,30:42,2,0,3,6,18,8,6,22,0,0,2,6,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630623.0,Tyson,Etienne,T. Etienne,tyson-etienne,,,10,17:09,0,0,0,0,9,2,4,18,0,0,1,1,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641727.0,Dariq,Whitehead,D. Whitehead,dariq-whitehead,,,0,10:02,0,3,0,0,9,2,6,6,0,0,2,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641736.0,Reece,Beekman,R. Beekman,reece-beekman,,DND - Injury/Illness,4,,0,0,0,0,0,0,0,0,0,0,0,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641721.0,Maxwell,Lewis,M. Lewis,maxwell-lewis,,DNP - Coach's Decision,27,,0,0,0,0,0,0,0,0,0,0,0,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630533.0,Ziaire,Williams,Z. Williams,ziaire-williams,,DND - Injury/Illness,8,,0,0,0,0,0,0,0,0,0,0,0,0,0022401188,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:39.613691
0022401188,1610612751,Brooklyn,Nets,BKN,nets,,,,,,,,,240:00,12,9,16,48,31,8,16,36,2,3,24,25,0022401188,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:32:39.614211
0022401188,1610612752,New York,Knicks,NYK,knicks,,,,,,,,,240:00,31,8,16,36,12,9,16,48,3,2,25,24,0022401188,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:32:39.614211
0022401192,1610612765,Detroit,Pistons,DET,pistons,1641842.0,Ronald,Holland II,R. Holland II,ronald-holland-ii,F,,00,22:36,3,0,0,2,12,4,11,20,1,0,1,2,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,202699.0,Tobias,Harris,T. Harris,tobias-harris,F,,12,10:03,0,0,0,4,7,2,13,12,0,0,1,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631105.0,Jalen,Duren,J. Duren,jalen-duren,C,,0,8:21,0,0,0,4,5,2,11,10,0,0,1,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,203501.0,Tim,Hardaway Jr.,T. Hardaway Jr.,tim-hardaway-jr,G,,8,12:00,0,0,0,0,10,2,13,14,0,0,0,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631204.0,Marcus,Sasser,M. Sasser,marcus-sasser,G,,25,43:10,7,2,0,8,26,9,15,44,0,3,1,3,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1627736.0,Malik,Beasley,M. Beasley,malik-beasley,,,5,19:01,9,0,3,0,10,0,2,18,0,0,1,2,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630194.0,Paul,Reed,P. Reed,paul-reed,,,7,22:18,2,2,0,8,12,3,2,24,1,1,3,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631323.0,Simone,Fontecchio,S. Fontecchio,simone-fontecchio,,,19,19:15,0,0,0,2,12,2,0,16,0,1,1,1,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1642450.0,Daniss,Jenkins,D. Jenkins,daniss-jenkins,,,24,10:37,0,0,0,2,2,0,0,6,0,0,0,2,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630322.0,Lindy,Waters III,L. Waters III,lindy-waters-iii,,,43,35:23,0,9,0,0,15,7,2,32,1,0,1,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1641752.0,Bobi,Klintman,B. Klintman,bobi-klintman,,,34,22:55,3,0,0,6,9,5,2,22,0,0,6,1,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1642449.0,Tolu,Smith,T. Smith,tolu-smith,,,35,22:21,2,8,0,12,11,4,2,16,0,2,3,4,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631199.0,Ron,Harper Jr.,R. Harper Jr.,ron-harper-jr,,,13,17:00,0,2,0,2,9,5,2,16,0,0,0,2,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630595.0,Cade,Cunningham,C. Cunningham,cade-cunningham,,DND - Injury/Illness,2,,0,0,0,0,0,0,0,0,0,0,0,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,203471.0,Dennis,Schröder,D. Schröder,dennis-schröder,,DNP - Coach's Decision,17,,0,0,0,0,0,0,0,0,0,0,0,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1626192.0,Pat,Connaughton,P. Connaughton,pat-connaughton,F,,24,43:34,13,2,2,22,20,18,3,46,0,1,2,7,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1628398.0,Kyle,Kuzma,K. Kuzma,kyle-kuzma,F,,18,12:00,8,0,8,6,3,0,0,10,0,0,0,1,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631250.0,Pete,Nance,P. Nance,pete-nance,C,,35,43:14,0,0,0,2,23,18,3,46,2,0,5,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631260.0,AJ,Green,A. Green,aj-green,G,,20,18:54,0,0,3,0,6,4,0,18,0,0,1,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631123.0,Jamaree,Bouyea,J. Bouyea,jamaree-bouyea,G,,15,47:18,0,0,2,8,24,23,3,46,2,1,1,6,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641890.0,Tyler,Smith,T. Smith,tyler-smith,,,21,29:33,2,3,0,2,16,17,3,22,1,0,2,3,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641748.0,Andre,Jackson Jr.,A. Jackson Jr.,andre-jackson-jr,,,44,36:01,3,2,0,6,13,21,3,30,0,1,3,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1641753.0,Chris,Livingston,C. Livingston,chris-livingston,,,7,18:28,2,2,0,4,15,7,0,18,0,0,2,2,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1630649.0,Stanley,Umude,S. Umude,stanley-umude,,,17,15:58,0,0,0,0,10,7,0,14,2,0,1,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1626171.0,Bobby,Portis,B. Portis,bobby-portis,,DND - Rest,9,,0,0,0,0,0,0,0,0,0,0,0,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631157.0,Ryan,Rollins,R. Rollins,ryan-rollins,,DND - Injury/Illness,13,,0,0,0,0,0,0,0,0,0,0,0,0,0022401192,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:47.678342
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,,,,,,,,,265:00,28,9,15,50,26,23,3,50,7,3,17,19,0022401192,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:32:47.678342
0022401192,1610612765,Detroit,Pistons,DET,pistons,,,,,,,,,265:00,26,23,3,50,28,9,15,50,3,7,19,17,0022401192,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:32:47.678342
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1629006.0,Josh,Okogie,J. Okogie,josh-okogie,F,,12,18:08,0,2,3,4,3,7,5,18,1,0,0,3,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1642275.0,Tidjane,Salaün,T. Salaün,tidjane-salaün,F,,31,35:53,0,0,0,0,21,12,10,32,0,2,3,1,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,203994.0,Jusuf,Nurkić,J. Nurkić,jusuf-nurkić,C,,11,28:37,0,2,0,10,13,12,10,26,1,0,2,3,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1629610.0,DaQuan,Jeffries,D. Jeffries,daquan-jeffries,G,,3,28:04,3,0,3,2,13,12,10,26,0,0,1,2,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1642354.0,KJ,Simpson,K. Simpson,kj-simpson,G,,25,32:15,0,0,0,2,18,10,8,26,0,0,2,1,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631301.0,Jaylen,Sims,J. Sims,jaylen-sims,,,30,20:23,0,0,0,2,8,8,5,8,0,1,3,2,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,201959.0,Taj,Gibson,T. Gibson,taj-gibson,,,67,11:14,0,2,0,4,3,2,2,8,0,0,0,0,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1641878.0,Damion,Baugh,D. Baugh,damion-baugh,,,7,25:59,0,2,2,6,8,10,4,18,1,1,2,0,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631217.0,Moussa,Diabaté,M. Diabaté,moussa-diabaté,,,14,24:40,5,0,0,8,8,8,4,14,1,2,2,2,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,1631111.0,Wendell,Moore Jr.,W. Moore Jr.,wendell-moore-jr,,,9,14:47,2,5,0,2,10,4,2,14,0,0,1,0,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,203552.0,Seth,Curry,S. Curry,seth-curry,,DNP - Coach's Decision,30,,0,0,0,0,0,0,0,0,0,0,0,0,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630573.0,Sam,Hauser,S. Hauser,sam-hauser,F,,30,28:34,3,3,3,0,4,6,2,26,0,0,0,3,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628470.0,Torrey,Craig,T. Craig,torrey-craig,F,,12,19:04,0,0,0,0,4,6,0,14,0,0,2,0,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628436.0,Luke,Kornet,L. Kornet,luke-kornet,C,,40,29:46,1,2,3,8,7,9,3,20,4,1,2,3,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1631248.0,Baylor,Scheierman,B. Scheierman,baylor-scheierman,G,,55,36:12,1,0,0,0,10,9,5,26,0,0,1,3,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630202.0,Payton,Pritchard,P. Pritchard,payton-pritchard,G,,11,38:30,11,4,6,18,10,13,6,28,0,1,0,2,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1629674.0,Neemias,Queta,N. Queta,neemias-queta,,,88,26:09,0,0,0,2,6,7,8,22,0,1,3,1,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1631120.0,JD,Davison,J. Davison,jd-davison,,,20,17:08,2,5,0,6,6,3,5,12,0,0,1,1,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641775.0,Jordan,Walsh,J. Walsh,jordan-walsh,,,27,21:01,3,3,0,4,3,4,5,24,1,0,2,1,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641936.0,Miles,Norris,M. Norris,miles-norris,,,0,11:48,0,0,0,0,0,4,3,14,1,0,0,1,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1641809.0,Drew,Peterson,D. Peterson,drew-peterson,,,13,11:48,0,0,0,0,0,4,3,14,0,1,3,1,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,201950.0,Jrue,Holiday,J. Holiday,jrue-holiday,,DND - Injury/Illness,4,,0,0,0,0,0,0,0,0,0,0,0,0,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1628369.0,Jayson,Tatum,J. Tatum,jayson-tatum,,DND - Rest,0,,0,0,0,0,0,0,0,0,0,0,0,0,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,1630214.0,Xavier,Tillman,X. Tillman,xavier-tillman,,DNP - Coach's Decision,26,,0,0,0,0,0,0,0,0,0,0,0,0,0022401187,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:32:57.614662
0022401187,1610612738,Boston,Celtics,BOS,celtics,,,,,,,,,240:00,21,17,12,38,10,13,8,40,6,4,14,16,0022401187,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:32:57.614662
0022401187,1610612766,Charlotte,Hornets,CHA,hornets,,,,,,,,,240:00,10,13,8,40,21,17,12,38,4,6,16,14,0022401187,2025-04-13,BoxScoreMiscV3,1,2025-08-10T12:32:57.614662
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1631108.0,Max,Christie,M. Christie,max-christie,F,,00,39:18,2,0,2,10,20,15,29,56,0,1,2,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630230.0,Naji,Marshall,N. Marshall,naji-marshall,F,,13,27:33,3,4,0,8,16,3,29,46,0,3,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629655.0,Daniel,Gafford,D. Gafford,daniel-gafford,C,,21,18:44,2,9,0,16,8,3,15,28,2,0,1,3,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630314.0,Brandon,Williams,B. Williams,brandon-williams,G,,10,7:00,0,0,0,0,2,0,7,14,1,1,1,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203957.0,Danté,Exum,D. Exum,danté-exum,G,,0,14:17,0,2,2,4,4,2,7,18,0,0,1,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203915.0,Spencer,Dinwiddie,S. Dinwiddie,spencer-dinwiddie,,,26,35:51,2,0,6,0,20,15,29,50,0,1,2,2,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1628997.0,Caleb,Martin,C. Martin,caleb-martin,,,16,21:28,0,0,2,4,4,6,10,28,0,0,2,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630539.0,Kai,Jones,K. Jones,kai-jones,,,23,26:16,0,0,2,10,16,12,21,34,0,0,0,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630702.0,Jaden,Hardy,J. Hardy,jaden-hardy,,,1,33:45,3,0,0,8,22,17,26,46,0,1,3,3,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203939.0,Dwight,Powell,D. Powell,dwight-powell,,,7,15:48,1,1,0,2,8,12,7,20,0,0,1,1,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1641726.0,Dereck,Lively II,D. Lively II,dereck-lively-ii,,DND - Injury/Illness,2,,0,0,0,0,0,0,0,0,0,0,0,0,0022401194,2025-04-13,BoxScoreMiscV3,0,2025-08-10T12:33:12.767177
