gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,game_date,endpoint,dataframe_index,collection_timestamp,startersBench
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,101108.0,Chris,Paul,C. Paul,chris-paul,G,,,33:51,5,13,0.385,2,6,0.333,3,4,0.75,1,6,7,6,4,0,1,2,15,6.0,0022401197,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:08.771834,
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1630572.0,Sandro,Mamukelashvili,S. Mamukelashvili,sandro-mamukelashvili,,,,18:58,6,8,0.75,0,2,0.0,0,0,0.0,0,4,4,4,1,0,1,1,12,-4.0,0022401197,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:08.771834,
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1629640.0,Keldon,Johnson,K. Johnson,keldon-johnson,,,,27:12,10,14,0.714,1,4,0.25,2,5,0.4,3,6,9,0,0,1,2,0,23,9.0,0022401197,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:08.771834,
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1631103.0,Malaki,Branham,M. Branham,malaki-branham,,,,16:44,4,4,1.0,1,1,1.0,2,2,1.0,1,2,3,0,1,0,0,3,11,9.0,0022401197,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:08.771834,
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1631104.0,Blake,Wesley,B. Wesley,blake-wesley,,,,19:31,2,5,0.4,0,2,0.0,4,4,1.0,0,1,1,4,2,0,3,2,8,-5.0,0022401197,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:08.771834,
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1629162.0,Jordan,McLaughlin,J. McLaughlin,jordan-mclaughlin,,,,3:28,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0.0,0022401197,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:08.771834,
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1629646.0,Charles,Bassey,C. Bassey,charles-bassey,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401197,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:08.771834,
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1630561.0,David,Duke Jr.,D. Duke Jr.,david-duke-jr,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401197,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:08.771834,
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1631127.0,Harrison,Ingram,H. Ingram,harrison-ingram,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401197,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:08.771834,
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,,,,,,,,,154:07,20,51,0.392,9,22,0.409,20,21,0.952,5,28,33,14,7,1,6,6,69,,0022401197,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:08.771834,Starters
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,,,,,,,,,154:07,23,33,0.697,2,10,0.2,8,11,0.727,4,13,17,8,4,1,6,7,56,,0022401197,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:08.771834,Bench
0022401197,1610612761,Toronto,Raptors,TOR,raptors,,,,,,,,,187:34,38,83,0.458,13,35,0.371,5,8,0.625,11,29,40,31,8,1,12,16,94,,0022401197,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:08.771834,Starters
0022401197,1610612761,Toronto,Raptors,TOR,raptors,,,,,,,,,187:34,8,14,0.571,1,4,0.25,7,8,0.875,1,1,2,1,0,0,1,7,24,,0022401197,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:08.771834,Bench
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,,,,,,,,,240:00,43,84,0.512,11,32,0.344,28,32,0.875,9,41,50,22,11,2,12,13,125,7.0,0022401197,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:08.771834,
0022401197,1610612761,Toronto,Raptors,TOR,raptors,,,,,,,,,240:00,46,97,0.474,14,39,0.359,12,16,0.75,12,30,42,32,8,1,13,23,118,-7.0,0022401197,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:08.771834,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1628960.0,Grayson,Allen,G. Allen,grayson-allen,F,,,27:42,8,13,0.615,4,7,0.571,0,0,0.0,0,2,2,5,0,0,3,1,20,-10.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1642346.0,Ryan,Dunn,R. Dunn,ryan-dunn,F,,,29:46,5,11,0.455,2,6,0.333,0,0,0.0,6,4,10,3,1,1,1,1,12,8.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,203486.0,Mason,Plumlee,M. Plumlee,mason-plumlee,C,,,21:59,2,4,0.5,0,1,0.0,0,0,0.0,0,5,5,3,0,0,0,0,4,-18.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1631221.0,Collin,Gillespie,C. Gillespie,collin-gillespie,G,,,28:13,4,7,0.571,3,6,0.5,1,2,0.5,0,3,3,3,2,0,1,1,12,-14.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1626145.0,Tyus,Jones,T. Jones,tyus-jones,G,,,25:55,7,13,0.538,3,7,0.429,0,0,0.0,0,2,2,4,1,0,1,0,17,1.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1642345.0,Oso,Ighodaro,O. Ighodaro,oso-ighodaro,,,,26:01,5,7,0.714,0,0,0.0,0,0,0.0,2,2,4,3,1,0,3,2,10,7.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1626220.0,Royce,O'Neale,R. O'Neale,royce-oneale,,,,21:05,2,9,0.222,1,8,0.125,0,0,0.0,0,3,3,3,1,0,1,1,5,-11.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1628998.0,Cody,Martin,C. Martin,cody-martin,,,,12:25,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,1,0,0,1,1,2,-4.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1628420.0,Monté,Morris,M. Morris,monté-morris,,,,21:02,3,7,0.429,2,4,0.5,0,0,0.0,1,2,3,2,0,0,0,2,8,-14.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1631102.0,TyTy,Washington Jr.,T. Washington Jr.,tyty-washington-jr,,,,12:59,1,5,0.2,0,1,0.0,0,2,0.0,0,1,1,1,0,0,0,0,2,2.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1627814.0,Damion,Lee,D. Lee,damion-lee,,,,5:33,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,1.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1629626.0,Bol,Bol,B. Bol,bol-bol,,,,4:34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612756,Phoenix,Suns,PHX,suns,1641779.0,Jalen,Bridges,J. Bridges,jalen-bridges,,,,2:46,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,0.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,201942.0,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,,27:33,4,9,0.444,0,0,0.0,0,0,0.0,0,0,0,5,0,0,2,1,8,4.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,1631099.0,Keegan,Murray,K. Murray,keegan-murray,F,,,22:43,3,8,0.375,0,3,0.0,0,0,0.0,0,7,7,2,0,0,0,0,6,12.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,1627734.0,Domantas,Sabonis,D. Sabonis,domantas-sabonis,C,,,23:43,8,10,0.8,4,4,1.0,0,0,0.0,4,8,12,6,3,0,2,0,20,8.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,203897.0,Zach,LaVine,Z. LaVine,zach-lavine,G,,,26:34,6,11,0.545,4,6,0.667,0,0,0.0,0,0,0,2,0,0,2,0,16,5.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,1631165.0,Keon,Ellis,K. Ellis,keon-ellis,G,,,28:45,4,8,0.5,1,5,0.2,0,0,0.0,0,2,2,3,1,2,0,2,9,9.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,202685.0,Jonas,Valančiūnas,J. Valančiūnas,jonas-valančiūnas,,,,20:58,10,11,0.909,0,0,0.0,2,2,1.0,3,7,10,4,0,0,2,2,22,9.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,1626168.0,Trey,Lyles,T. Lyles,trey-lyles,,,,24:45,4,10,0.4,2,7,0.286,1,1,1.0,0,2,2,1,1,0,0,0,11,4.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,1642269.0,Devin,Carter,D. Carter,devin-carter,,,,22:30,2,7,0.286,1,2,0.5,0,0,0.0,2,3,5,1,1,0,1,1,5,4.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,203926.0,Doug,McDermott,D. McDermott,doug-mcdermott,,,,14:43,2,8,0.25,2,6,0.333,0,0,0.0,0,0,0,2,0,0,0,0,6,6.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,1628365.0,Markelle,Fultz,M. Fultz,markelle-fultz,,,,12:00,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,4,0,1,1,1,4,0.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,1642403.0,Isaac,Jones,I. Jones,isaac-jones,,,,7:53,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,1,0,2,-3.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,1629056.0,Terence,Davis,T. Davis,terence-davis,,,,7:53,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-3.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,203109.0,Jae,Crowder,J. Crowder,jae-crowder,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401200,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:09.446974,
0022401200,1610612758,Sacramento,Kings,SAC,kings,,,,,,,,,129:18,25,46,0.543,9,18,0.5,0,0,0.0,4,17,21,18,4,2,6,3,59,,0022401200,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:09.447489,Starters
0022401200,1610612758,Sacramento,Kings,SAC,kings,,,,,,,,,129:18,21,42,0.5,5,16,0.313,3,3,1.0,6,16,22,13,2,2,5,4,50,,0022401200,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:09.447489,Bench
0022401200,1610612756,Phoenix,Suns,PHX,suns,,,,,,,,,133:35,26,48,0.542,12,27,0.444,1,2,0.5,6,16,22,18,4,1,6,3,65,,0022401200,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:09.447489,Starters
0022401200,1610612756,Phoenix,Suns,PHX,suns,,,,,,,,,133:35,14,36,0.389,3,17,0.176,2,4,0.5,3,12,15,10,2,0,5,6,33,,0022401200,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:09.447489,Bench
0022401200,1610612758,Sacramento,Kings,SAC,kings,,,,,,,,,240:00,46,88,0.523,14,34,0.412,3,3,1.0,10,33,43,31,6,4,11,7,109,11.0,0022401200,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:09.448004,
0022401200,1610612756,Phoenix,Suns,PHX,suns,,,,,,,,,240:00,40,84,0.476,15,44,0.341,3,6,0.5,9,28,37,28,6,1,11,9,98,-11.0,0022401200,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:09.448004,
0022401188,1610612752,New York,Knicks,NYK,knicks,1628969.0,Mikal,Bridges,M. Bridges,mikal-bridges,F,,,0:06,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,200782.0,P.J.,Tucker,P. Tucker,pj-tucker,F,,,29:14,2,5,0.4,2,4,0.5,0,0,0.0,1,1,2,0,1,1,1,5,6,-18.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,1630173.0,Precious,Achiuwa,P. Achiuwa,precious-achiuwa,C,,,32:46,8,18,0.444,0,0,0.0,2,4,0.5,1,8,9,2,2,0,2,4,18,19.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,1630540.0,Miles,McBride,M. McBride,miles-mcbride,G,,,29:58,6,14,0.429,3,9,0.333,2,2,1.0,0,4,4,8,3,0,2,3,17,10.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,1626166.0,Cameron,Payne,C. Payne,cameron-payne,G,,,33:32,6,13,0.462,3,7,0.429,6,6,1.0,0,2,2,7,1,1,2,3,21,17.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,1629013.0,Landry,Shamet,L. Shamet,landry-shamet,,,,40:26,9,17,0.529,7,13,0.538,4,4,1.0,1,1,2,0,1,0,0,2,29,12.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,1642359.0,Pacôme,Dadiet,P. Dadiet,pacôme-dadiet,,,,11:02,1,3,0.333,0,1,0.0,2,3,0.667,3,1,4,0,0,0,1,1,4,-3.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,1642278.0,Tyler,Kolek,T. Kolek,tyler-kolek,,,,14:28,1,5,0.2,1,4,0.25,2,2,1.0,2,1,3,4,0,0,3,1,5,-9.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,1626153.0,Delon,Wright,D. Wright,delon-wright,,,,20:38,2,6,0.333,0,3,0.0,1,1,1.0,2,0,2,3,1,0,0,2,5,-2.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,1641755.0,Kevin,McCullar Jr.,K. McCullar Jr.,kevin-mccullar-jr,,,,21:30,1,4,0.25,0,1,0.0,2,2,1.0,0,8,8,2,1,1,0,3,4,15.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,1630699.0,MarJon,Beauchamp,M. Beauchamp,marjon-beauchamp,,,,4:52,1,1,1.0,0,0,0.0,2,2,1.0,0,4,4,1,0,0,0,0,4,-4.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,1641817.0,Anton,Watson,A. Watson,anton-watson,,,,1:28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630592.0,Jalen,Wilson,J. Wilson,jalen-wilson,F,,,37:58,6,11,0.545,5,8,0.625,1,3,0.333,0,4,4,4,0,0,0,2,18,-4.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630570.0,Trendon,Watford,T. Watford,trendon-watford,F,,,33:23,8,12,0.667,1,2,0.5,3,5,0.6,0,7,7,4,2,1,4,5,20,2.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1629651.0,Nic,Claxton,N. Claxton,nic-claxton,C,,,22:16,5,6,0.833,0,0,0.0,2,3,0.667,1,1,2,0,0,0,1,1,12,-2.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630553.0,Keon,Johnson,K. Johnson,keon-johnson,G,,,36:44,5,13,0.385,1,8,0.125,3,4,0.75,2,7,9,4,1,0,4,5,14,-12.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1631213.0,Tyrese,Martin,T. Martin,tyrese-martin,G,,,31:20,8,14,0.571,2,6,0.333,2,2,1.0,2,5,7,1,0,1,6,2,20,-3.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641787.0,Tosan,Evbuomwan,T. Evbuomwan,tosan-evbuomwan,,,,20:26,0,1,0.0,0,0,0.0,2,2,1.0,0,4,4,5,1,0,1,4,2,-7.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1631166.0,Drew,Timme,D. Timme,drew-timme,,,,30:42,4,11,0.364,1,6,0.167,2,4,0.5,0,8,8,2,0,0,2,2,11,-3.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630623.0,Tyson,Etienne,T. Etienne,tyson-etienne,,,,17:09,1,3,0.333,1,3,0.333,2,2,1.0,0,0,0,1,0,0,0,1,5,-7.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641727.0,Dariq,Whitehead,D. Whitehead,dariq-whitehead,,,,10:02,1,3,0.333,1,2,0.5,0,0,0.0,1,0,1,0,0,0,0,2,3,-4.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641736.0,Reece,Beekman,R. Beekman,reece-beekman,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641721.0,Maxwell,Lewis,M. Lewis,maxwell-lewis,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630533.0,Ziaire,Williams,Z. Williams,ziaire-williams,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401188,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.107863,
0022401188,1610612751,Brooklyn,Nets,BKN,nets,,,,,,,,,161:41,32,56,0.571,9,24,0.375,11,17,0.647,5,24,29,13,3,2,15,15,84,,0022401188,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:10.107863,Starters
0022401188,1610612751,Brooklyn,Nets,BKN,nets,,,,,,,,,161:41,6,18,0.333,3,11,0.273,6,8,0.75,1,12,13,8,1,0,3,9,21,,0022401188,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:10.107863,Bench
0022401188,1610612752,New York,Knicks,NYK,knicks,,,,,,,,,125:36,22,50,0.44,8,20,0.4,10,12,0.833,2,15,17,17,7,2,7,16,62,,0022401188,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:10.107863,Starters
0022401188,1610612752,New York,Knicks,NYK,knicks,,,,,,,,,125:36,15,36,0.417,8,22,0.364,13,14,0.929,8,15,23,10,3,1,4,9,51,,0022401188,2025-04-13,BoxScoreTraditionalV3,1,2025-08-10T12:39:10.107863,Bench
0022401188,1610612751,Brooklyn,Nets,BKN,nets,,,,,,,,,240:00,38,74,0.514,12,35,0.343,17,25,0.68,6,36,42,21,4,2,18,24,105,-8.0,0022401188,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:10.107863,
0022401188,1610612752,New York,Knicks,NYK,knicks,,,,,,,,,240:00,37,86,0.43,16,42,0.381,23,26,0.885,10,30,40,27,10,3,11,25,113,8.0,0022401188,2025-04-13,BoxScoreTraditionalV3,2,2025-08-10T12:39:10.107863,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1641842.0,Ronald,Holland II,R. Holland II,ronald-holland-ii,F,,,22:36,2,4,0.5,1,2,0.5,0,1,0.0,0,0,0,1,1,1,0,1,5,1.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,202699.0,Tobias,Harris,T. Harris,tobias-harris,F,,,10:03,2,3,0.667,0,1,0.0,0,0,0.0,0,3,3,1,2,0,2,1,4,-17.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631105.0,Jalen,Duren,J. Duren,jalen-duren,C,,,8:21,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,1,4,-14.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,203501.0,Tim,Hardaway Jr.,T. Hardaway Jr.,tim-hardaway-jr,G,,,12:00,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,0,0,0,0,0,3,-18.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631204.0,Marcus,Sasser,M. Sasser,marcus-sasser,G,,,43:10,7,19,0.368,1,6,0.167,3,3,1.0,0,1,1,10,2,0,3,1,18,-11.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1627736.0,Malik,Beasley,M. Beasley,malik-beasley,,,,19:01,8,14,0.571,7,11,0.636,0,0,0.0,0,1,1,2,1,0,1,1,23,1.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630194.0,Paul,Reed,P. Reed,paul-reed,,,,22:18,4,6,0.667,0,0,0.0,0,0,0.0,2,4,6,5,0,1,1,3,8,0.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631323.0,Simone,Fontecchio,S. Fontecchio,simone-fontecchio,,,,19:15,5,9,0.556,4,7,0.571,1,1,1.0,3,0,3,2,0,0,3,1,15,15.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1642450.0,Daniss,Jenkins,D. Jenkins,daniss-jenkins,,,,10:37,1,4,0.25,0,2,0.0,0,2,0.0,0,2,2,3,0,0,0,0,2,4.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630322.0,Lindy,Waters III,L. Waters III,lindy-waters-iii,,,,35:23,6,16,0.375,6,16,0.375,0,0,0.0,0,6,6,1,1,1,0,1,18,3.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1641752.0,Bobi,Klintman,B. Klintman,bobi-klintman,,,,22:55,6,8,0.75,2,4,0.5,1,2,0.5,1,2,3,6,2,0,0,6,15,-5.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1642449.0,Tolu,Smith,T. Smith,tolu-smith,,,,22:21,6,9,0.667,0,0,0.0,2,3,0.667,4,4,8,0,0,0,2,3,14,7.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631199.0,Ron,Harper Jr.,R. Harper Jr.,ron-harper-jr,,,,17:00,1,8,0.125,0,6,0.0,2,2,1.0,4,3,7,2,0,0,0,0,4,-1.0,0022401192,2025-04-13,BoxScoreTraditionalV3,0,2025-08-10T12:39:10.775693,
