GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS,game_id,game_date,endpoint,dataframe_index,collection_timestamp,GAME_DATE,ATTENDANCE,GAME_TIME,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,VIDEO_AVAILABLE_FLAG,PT_AVAILABLE,PT_XYZ_AVAILABLE,HUSTLE_STATUS,HISTORICAL_STATUS
,,,,,,,,,,,,,,0022401195,2025-04-13,BoxScoreSummaryV2,4,2025-08-10T12:39:05.308208,"Sunday, April 13, 2025",,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13T00:00:00,10.0,0022401195,,,,,,,,,,,,0022401195,2025-04-13,BoxScoreSummaryV2,5,2025-08-10T12:39:05.308208,,,,1610612750.0,MIN,Minnesota,Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13T00:00:00,10.0,0022401195,,,,,,,,,,,,0022401195,2025-04-13,BoxScoreSummaryV2,5,2025-08-10T12:39:05.308208,,,,1610612762.0,UTA,Utah,Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0022401195,,,,,,,,,,,,0022401195,2025-04-13,BoxScoreSummaryV2,6,2025-08-10T12:39:05.308208,,,,,,,,,,,,,,,,,,,,,,,,0022400981,2025-03-16T00:00:00,1610612750.0,Minnesota,Timberwolves,MIN,128.0,1610612762.0,Utah,Jazz,UTA,102.0,,,,,,,,
2025-04-13T00:00:00,,0022401195,,,,1610612750.0,1610612762.0,,,,,,,0022401195,2025-04-13,BoxScoreSummaryV2,7,2025-08-10T12:39:05.308208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Minnesota,,,,,
,,0022401195,,,,,,,,,,,0.0,0022401195,2025-04-13,BoxScoreSummaryV2,8,2025-08-10T12:39:05.309207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2025-04-13T00:00:00,11.0,0022401196,1.0,3:30 pm ET,20250413/OKCNOP,1610612740.0,1610612760.0,2024,0.0,     ,,,0.0,0022401196,2025-04-13,BoxScoreSummaryV2,0,2025-08-10T12:39:06.000695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0022401196,2025-04-13,BoxScoreSummaryV2,4,2025-08-10T12:39:06.000695,"Sunday, April 13, 2025",,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13T00:00:00,11.0,0022401196,,,,,,,,,,,,0022401196,2025-04-13,BoxScoreSummaryV2,5,2025-08-10T12:39:06.016218,,,,1610612740.0,NOP,New Orleans,Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13T00:00:00,11.0,0022401196,,,,,,,,,,,,0022401196,2025-04-13,BoxScoreSummaryV2,5,2025-08-10T12:39:06.016218,,,,1610612760.0,OKC,Oklahoma City,Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0022401196,,,,,,,,,,,,0022401196,2025-04-13,BoxScoreSummaryV2,6,2025-08-10T12:39:06.016789,,,,,,,,,,,,,,,,,,,,,,,,0022400761,2025-02-10T00:00:00,1610612740.0,New Orleans,Pelicans,NOP,101.0,1610612760.0,Oklahoma City,Thunder,OKC,137.0,,,,,,,,
2025-04-13T00:00:00,,0022401196,,,,1610612740.0,1610612760.0,,,,,,,0022401196,2025-04-13,BoxScoreSummaryV2,7,2025-08-10T12:39:06.016789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,Oklahoma City,,,,,
,,0022401196,,,,,,,,,,,0.0,0022401196,2025-04-13,BoxScoreSummaryV2,8,2025-08-10T12:39:06.016789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2025-04-13T00:00:00,11.0,0022401196,1.0,3:30 pm ET,20250413/OKCNOP,1610612740.0,1610612760.0,2024,0.0,     ,,,0.0,0022401196,2025-04-13,BoxScoreSummaryV2,0,2025-08-10T12:39:06.676790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0022401196,2025-04-13,BoxScoreSummaryV2,4,2025-08-10T12:39:06.676790,"Sunday, April 13, 2025",,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13T00:00:00,11.0,0022401196,,,,,,,,,,,,0022401196,2025-04-13,BoxScoreSummaryV2,5,2025-08-10T12:39:06.676790,,,,1610612740.0,NOP,New Orleans,Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13T00:00:00,11.0,0022401196,,,,,,,,,,,,0022401196,2025-04-13,BoxScoreSummaryV2,5,2025-08-10T12:39:06.676790,,,,1610612760.0,OKC,Oklahoma City,Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0022401196,,,,,,,,,,,,0022401196,2025-04-13,BoxScoreSummaryV2,6,2025-08-10T12:39:06.676790,,,,,,,,,,,,,,,,,,,,,,,,0022400761,2025-02-10T00:00:00,1610612740.0,New Orleans,Pelicans,NOP,101.0,1610612760.0,Oklahoma City,Thunder,OKC,137.0,,,,,,,,
2025-04-13T00:00:00,,0022401196,,,,1610612740.0,1610612760.0,,,,,,,0022401196,2025-04-13,BoxScoreSummaryV2,7,2025-08-10T12:39:06.676790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,Oklahoma City,,,,,
,,0022401196,,,,,,,,,,,0.0,0022401196,2025-04-13,BoxScoreSummaryV2,8,2025-08-10T12:39:06.676790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
