gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,speed,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1642264.0,Stephon,Castle,S. Castle,stephon-castle,G,,5,37:16,4.13,2.72,4,10,14,78,0,2,53,6,4,9,0.444,1,7,0.143,0.313,4,5,0.8,0022401197,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:03.335610
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,101108.0,Chris,Paul,C. Paul,chris-paul,G,,3,33:51,3.76,2.27,1,7,8,60,1,1,42,6,0,0,0.0,5,13,0.385,0.385,3,4,0.75,0022401197,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:03.335610
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1630572.0,Sandro,Mamukelashvili,S. Mamukelashvili,sandro-mamukelashvili,,,54,18:58,4.6,1.57,0,7,7,35,0,1,24,4,3,3,1.0,3,5,0.6,0.75,5,5,1.0,0022401197,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:03.335610
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1629640.0,Keldon,Johnson,K. Johnson,keldon-johnson,,,0,27:12,4.24,2.09,5,8,12,44,0,1,23,0,7,8,0.875,3,6,0.5,0.714,1,3,0.333,0022401197,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:03.335610
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1631103.0,Malaki,Branham,M. Branham,malaki-branham,,,22,16:44,4.62,1.38,2,3,5,21,0,0,14,0,3,3,1.0,1,1,1.0,1.0,2,4,0.5,0022401197,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:03.335610
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1631104.0,Blake,Wesley,B. Wesley,blake-wesley,,,14,19:31,4.57,1.61,0,3,3,31,0,0,20,4,1,1,1.0,1,4,0.25,0.4,0,0,0.0,0022401197,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:03.335610
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1629162.0,Jordan,McLaughlin,J. McLaughlin,jordan-mclaughlin,,,11,3:28,4.88,0.3,0,0,0,7,0,0,5,0,1,1,1.0,0,1,0.0,0.5,0,0,0.0,0022401197,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:03.335610
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1629646.0,Charles,Bassey,C. Bassey,charles-bassey,,DNP - Coach's Decision,28,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401197,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:03.335610
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1630561.0,David,Duke Jr.,D. Duke Jr.,david-duke-jr,,DNP - Coach's Decision,7,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401197,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:03.335610
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1631127.0,Harrison,Ingram,H. Ingram,harrison-ingram,,DNP - Coach's Decision,55,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401197,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:03.335610
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,,,,,,,,,240:00,,18.25,21,61,79,383,2,5,258,22,22,30,0.733,21,54,0.389,0.512,21,33,0.636,0022401197,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:03.335610
0022401197,1610612761,Toronto,Raptors,TOR,raptors,,,,,,,,,240:00,,18.67,24,46,69,414,1,3,287,32,18,32,0.563,28,65,0.431,0.474,22,28,0.786,0022401197,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:03.335610
0022401200,1610612756,Phoenix,Suns,PHX,suns,1628960.0,Grayson,Allen,G. Allen,grayson-allen,F,,8,27:42,4.31,2.08,0,4,4,54,2,0,37,5,1,3,0.333,7,10,0.7,0.615,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1642346.0,Ryan,Dunn,R. Dunn,ryan-dunn,F,,0,29:46,4.4,2.31,9,8,17,35,1,0,23,3,3,4,0.75,2,7,0.286,0.455,1,3,0.333,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,203486.0,Mason,Plumlee,M. Plumlee,mason-plumlee,C,,22,21:59,4.36,1.66,1,7,8,35,0,0,31,3,1,1,1.0,1,3,0.333,0.5,5,7,0.714,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1631221.0,Collin,Gillespie,C. Gillespie,collin-gillespie,G,,12,28:13,4.45,2.21,0,5,5,58,1,0,48,3,0,0,0.0,4,7,0.571,0.571,3,3,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1626145.0,Tyus,Jones,T. Jones,tyus-jones,G,,21,25:55,4.22,1.93,0,3,3,62,1,0,46,4,2,4,0.5,5,9,0.556,0.538,2,2,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1642345.0,Oso,Ighodaro,O. Ighodaro,oso-ighodaro,,,4,26:01,3.81,1.79,2,9,11,46,1,2,35,3,3,4,0.75,2,3,0.667,0.714,5,5,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1626220.0,Royce,O'Neale,R. O'Neale,royce-oneale,,,00,21:05,3.66,1.37,0,5,5,36,0,0,24,3,0,0,0.0,2,9,0.222,0.222,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1628998.0,Cody,Martin,C. Martin,cody-martin,,,17,12:25,4.12,0.94,0,4,4,15,0,0,11,1,1,1,1.0,0,2,0.0,0.333,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1628420.0,Monté,Morris,M. Morris,monté-morris,,,23,21:02,4.02,1.49,1,3,4,40,0,1,32,2,1,2,0.5,2,5,0.4,0.429,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1631102.0,TyTy,Washington Jr.,T. Washington Jr.,tyty-washington-jr,,,14,12:59,4.17,0.96,1,2,3,21,0,0,15,1,0,0,0.0,1,5,0.2,0.2,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1627814.0,Damion,Lee,D. Lee,damion-lee,,,10,5:33,4.16,0.41,0,3,3,5,0,0,1,0,1,1,1.0,1,3,0.333,0.5,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1629626.0,Bol,Bol,B. Bol,bol-bol,,,11,4:34,3.99,0.33,0,0,0,4,0,0,4,0,0,0,0.0,0,0,0.0,0.0,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,1641779.0,Jalen,Bridges,J. Bridges,jalen-bridges,,,15,2:46,4.95,0.25,0,1,1,4,0,0,2,0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,201942.0,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,10,27:33,3.74,1.82,0,2,2,41,0,0,28,5,2,3,0.667,2,6,0.333,0.444,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,1631099.0,Keegan,Murray,K. Murray,keegan-murray,F,,13,22:43,4.59,1.84,1,8,9,27,0,0,18,2,2,4,0.5,1,4,0.25,0.375,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,1627734.0,Domantas,Sabonis,D. Sabonis,domantas-sabonis,C,,11,23:43,4.05,1.7,6,14,19,69,1,0,54,6,4,5,0.8,4,5,0.8,0.8,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,203897.0,Zach,LaVine,Z. LaVine,zach-lavine,G,,8,26:34,4.15,1.94,1,2,3,40,0,0,26,2,3,3,1.0,3,8,0.375,0.545,1,2,0.5,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,1631165.0,Keon,Ellis,K. Ellis,keon-ellis,G,,23,28:45,4.5,2.31,0,4,4,52,0,0,44,3,1,2,0.5,3,6,0.5,0.5,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,202685.0,Jonas,Valančiūnas,J. Valančiūnas,jonas-valančiūnas,,,17,20:58,3.92,1.45,4,9,12,46,0,0,32,4,7,8,0.875,3,3,1.0,0.909,4,4,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,1626168.0,Trey,Lyles,T. Lyles,trey-lyles,,,41,24:45,4.14,1.82,1,3,4,34,1,0,23,1,1,2,0.5,3,8,0.375,0.4,3,3,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,1642269.0,Devin,Carter,D. Carter,devin-carter,,,22,22:30,4.44,1.76,4,4,8,43,0,0,31,1,0,3,0.0,2,4,0.5,0.286,1,1,1.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,203926.0,Doug,McDermott,D. McDermott,doug-mcdermott,,,7,14:43,4.32,1.13,0,1,1,18,0,0,10,2,0,3,0.0,2,5,0.4,0.25,0,1,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,1628365.0,Markelle,Fultz,M. Fultz,markelle-fultz,,,20,12:00,4.18,0.88,0,2,2,20,0,0,15,4,2,2,1.0,0,1,0.0,0.667,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,1642403.0,Isaac,Jones,I. Jones,isaac-jones,,,3,7:53,4.15,0.58,2,1,3,8,0,0,6,0,1,1,1.0,0,0,0.0,1.0,0,1,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,1629056.0,Terence,Davis,T. Davis,terence-davis,,,3,7:53,3.97,0.55,0,1,1,12,0,0,9,1,0,0,0.0,0,2,0.0,0.0,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,203109.0,Jae,Crowder,J. Crowder,jae-crowder,,DNP - Coach's Decision,99,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401200,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:15.284737
0022401200,1610612758,Sacramento,Kings,SAC,kings,,,,,,,,,240:00,,17.77,19,51,68,410,2,0,296,31,23,36,0.639,23,52,0.442,0.523,12,15,0.8,0022401200,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:15.284737
0022401200,1610612756,Phoenix,Suns,PHX,suns,,,,,,,,,240:00,,17.71,14,54,68,415,6,3,309,28,13,20,0.65,27,64,0.422,0.476,18,22,0.818,0022401200,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:15.284737
0022401188,1610612752,New York,Knicks,NYK,knicks,1628969.0,Mikal,Bridges,M. Bridges,mikal-bridges,F,,25,0:06,3.41,0.01,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,200782.0,P.J.,Tucker,P. Tucker,pj-tucker,F,,,29:14,3.94,2.06,5,3,8,30,1,1,25,0,0,1,0.0,2,4,0.5,0.4,4,6,0.667,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,1630173.0,Precious,Achiuwa,P. Achiuwa,precious-achiuwa,C,,5,32:46,4.19,2.46,4,10,13,57,1,0,34,2,4,11,0.364,4,7,0.571,0.444,7,7,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,1630540.0,Miles,McBride,M. McBride,miles-mcbride,G,,2,29:58,4.46,2.38,0,5,5,68,0,0,49,8,3,7,0.429,3,7,0.429,0.429,1,1,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,1626166.0,Cameron,Payne,C. Payne,cameron-payne,G,,1,33:32,4.23,2.55,0,3,3,68,0,0,48,7,1,4,0.25,5,9,0.556,0.462,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,1629013.0,Landry,Shamet,L. Shamet,landry-shamet,,,44,40:26,4.47,3.28,2,6,8,45,0,0,26,0,1,1,1.0,8,16,0.5,0.529,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,1642359.0,Pacôme,Dadiet,P. Dadiet,pacôme-dadiet,,,4,11:02,4.67,0.94,4,3,6,17,0,0,12,0,1,1,1.0,0,2,0.0,0.333,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,1642278.0,Tyler,Kolek,T. Kolek,tyler-kolek,,,13,14:28,4.33,1.15,3,1,4,40,0,0,27,4,0,1,0.0,1,4,0.25,0.2,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,1626153.0,Delon,Wright,D. Wright,delon-wright,,,0,20:38,3.96,1.5,2,1,3,42,1,0,33,3,1,1,1.0,1,5,0.2,0.333,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,1641755.0,Kevin,McCullar Jr.,K. McCullar Jr.,kevin-mccullar-jr,,,9,21:30,4.58,1.82,3,11,14,34,0,0,26,2,1,2,0.5,0,2,0.0,0.25,1,3,0.333,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,1630699.0,MarJon,Beauchamp,M. Beauchamp,marjon-beauchamp,,,0,4:52,5.02,0.45,3,4,5,6,0,0,4,1,0,0,0.0,1,1,1.0,1.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,1641817.0,Anton,Watson,A. Watson,anton-watson,,,28,1:28,4.07,0.12,0,0,0,3,0,0,3,0,0,0,0.0,0,0,0.0,0.0,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630592.0,Jalen,Wilson,J. Wilson,jalen-wilson,F,,22,37:58,4.26,2.91,2,10,11,55,0,0,40,4,0,2,0.0,6,9,0.667,0.545,3,4,0.75,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630570.0,Trendon,Watford,T. Watford,trendon-watford,F,,9,33:23,4.08,2.46,2,11,13,76,2,1,53,4,5,7,0.714,3,5,0.6,0.667,0,5,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1629651.0,Nic,Claxton,N. Claxton,nic-claxton,C,,33,22:16,4.37,1.74,2,8,10,38,0,0,29,0,3,4,0.75,2,2,1.0,0.833,1,2,0.5,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630553.0,Keon,Johnson,K. Johnson,keon-johnson,G,,45,36:44,4.31,2.88,2,9,11,71,0,2,49,4,3,5,0.6,2,8,0.25,0.385,0,1,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1631213.0,Tyrese,Martin,T. Martin,tyrese-martin,G,,13,31:20,4.68,2.65,2,8,10,61,2,0,38,1,3,5,0.6,5,9,0.556,0.571,1,2,0.5,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641787.0,Tosan,Evbuomwan,T. Evbuomwan,tosan-evbuomwan,,,12,20:26,4.57,1.68,2,5,7,24,0,0,21,5,0,1,0.0,0,0,0.0,0.0,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1631166.0,Drew,Timme,D. Timme,drew-timme,,,26,30:42,4.35,2.44,4,11,14,55,0,0,39,2,3,5,0.6,1,6,0.167,0.364,2,2,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630623.0,Tyson,Etienne,T. Etienne,tyson-etienne,,,10,17:09,4.93,1.54,0,1,1,24,0,0,19,1,0,0,0.0,1,3,0.333,0.333,1,1,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641727.0,Dariq,Whitehead,D. Whitehead,dariq-whitehead,,,0,10:02,4.22,0.78,1,1,2,6,0,0,3,0,0,1,0.0,1,2,0.5,0.333,1,1,1.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641736.0,Reece,Beekman,R. Beekman,reece-beekman,,DND - Injury/Illness,4,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641721.0,Maxwell,Lewis,M. Lewis,maxwell-lewis,,DNP - Coach's Decision,27,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630533.0,Ziaire,Williams,Z. Williams,ziaire-williams,,DND - Injury/Illness,8,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401188,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:22.935446
0022401188,1610612751,Brooklyn,Nets,BKN,nets,,,,,,,,,240:00,,19.08,17,64,79,410,4,3,291,21,17,30,0.567,21,44,0.477,0.514,11,20,0.55,0022401188,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:22.935446
0022401188,1610612752,New York,Knicks,NYK,knicks,,,,,,,,,240:00,,18.72,26,47,69,410,3,1,287,27,12,29,0.414,25,57,0.439,0.43,19,23,0.826,0022401188,2025-04-13,BoxScorePlayerTrackV3,1,2025-08-10T12:35:22.935446
0022401192,1610612765,Detroit,Pistons,DET,pistons,1641842.0,Ronald,Holland II,R. Holland II,ronald-holland-ii,F,,00,22:36,4.26,1.68,0,2,2,30,0,0,25,1,1,1,1.0,1,3,0.333,0.5,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,202699.0,Tobias,Harris,T. Harris,tobias-harris,F,,12,10:03,4.52,0.76,0,3,3,19,0,0,14,1,1,1,1.0,1,2,0.5,0.667,1,1,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631105.0,Jalen,Duren,J. Duren,jalen-duren,C,,0,8:21,4.56,0.64,0,2,2,13,1,0,9,2,1,2,0.5,1,1,1.0,0.667,1,1,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,203501.0,Tim,Hardaway Jr.,T. Hardaway Jr.,tim-hardaway-jr,G,,8,12:00,4.26,0.88,0,2,2,9,0,0,5,0,0,2,0.0,1,2,0.5,0.25,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631204.0,Marcus,Sasser,M. Sasser,marcus-sasser,G,,25,43:10,4.05,3.1,1,1,2,112,1,0,86,10,3,9,0.333,4,10,0.4,0.368,3,4,0.75,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1627736.0,Malik,Beasley,M. Beasley,malik-beasley,,,5,19:01,3.93,1.32,1,1,2,31,0,0,16,2,1,4,0.25,7,10,0.7,0.571,1,1,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630194.0,Paul,Reed,P. Reed,paul-reed,,,7,22:18,4.29,1.69,6,6,12,38,0,0,30,5,4,5,0.8,0,1,0.0,0.667,2,5,0.4,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631323.0,Simone,Fontecchio,S. Fontecchio,simone-fontecchio,,,19,19:15,4.31,1.49,2,3,4,31,1,0,19,2,1,2,0.5,4,7,0.571,0.556,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1642450.0,Daniss,Jenkins,D. Jenkins,daniss-jenkins,,,24,10:37,4.32,0.83,1,3,4,30,0,0,23,3,0,1,0.0,1,3,0.333,0.25,1,1,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630322.0,Lindy,Waters III,L. Waters III,lindy-waters-iii,,,43,35:23,4.23,2.7,3,7,9,51,0,1,34,1,1,2,0.5,5,14,0.357,0.375,4,4,1.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1641752.0,Bobi,Klintman,B. Klintman,bobi-klintman,,,34,22:55,4.58,1.89,3,2,5,47,1,0,38,6,2,2,1.0,4,6,0.667,0.75,0,2,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1642449.0,Tolu,Smith,T. Smith,tolu-smith,,,35,22:21,4.06,1.66,9,8,17,31,1,0,20,0,6,8,0.75,0,1,0.0,0.667,4,5,0.8,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1631199.0,Ron,Harper Jr.,R. Harper Jr.,ron-harper-jr,,,13,17:00,4.07,1.27,4,4,8,25,0,0,16,2,0,0,0.0,1,8,0.125,0.125,0,1,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,1630595.0,Cade,Cunningham,C. Cunningham,cade-cunningham,,DND - Injury/Illness,2,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612765,Detroit,Pistons,DET,pistons,203471.0,Dennis,Schröder,D. Schröder,dennis-schröder,,DNP - Coach's Decision,17,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1626192.0,Pat,Connaughton,P. Connaughton,pat-connaughton,F,,24,43:34,4.0,3.09,3,13,15,91,0,1,53,5,7,12,0.583,9,17,0.529,0.552,2,3,0.667,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1628398.0,Kyle,Kuzma,K. Kuzma,kyle-kuzma,F,,18,12:00,4.51,0.93,0,2,2,19,0,0,8,2,1,1,1.0,7,9,0.778,0.8,0,0,0.0,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
0022401192,1610612749,Milwaukee,Bucks,MIL,bucks,1631250.0,Pete,Nance,P. Nance,pete-nance,C,,35,43:14,3.86,2.96,1,10,11,94,1,0,76,5,2,2,1.0,5,10,0.5,0.583,6,9,0.667,0022401192,2025-04-13,BoxScorePlayerTrackV3,0,2025-08-10T12:35:30.592723
