gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401191,1610612755,Philadelphia,76ers,PHI,sixers,1641720.0,Jalen,Hood-Schifino,J. Hood-Schifino,jalen-hood-schifino,,,17,27:03,7,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0022401191,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.168499
0022401191,1610612755,Philadelphia,76ers,PHI,sixers,1630600.0,Isaiah,Mobley,I. Mobley,isaiah-mobley,,,15,17:22,6,10,7,3,2,0,2,6,0,0,0,0,0,0,0,0,0022401191,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.168499
0022401191,1610612755,Philadelphia,76ers,PHI,sixers,,,,,,,,,240.0:00,102,50,29,21,24,0,7,17,1,2,3,2,1,3,2,3,0022401191,2025-04-13,BoxScoreHustleV2,1,2025-08-10T12:27:09.168499
0022401191,1610612741,Chicago,Bulls,CHI,bulls,,,,,,,,,240.0:00,122,44,23,21,12,1,7,16,3,2,5,1,2,3,2,3,0022401191,2025-04-13,BoxScoreHustleV2,1,2025-08-10T12:27:09.168499
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1642261.0,Dalton,Knecht,D. Knecht,dalton-knecht,F,,4,37:22,27,3,2,1,0,0,0,0,0,1,1,0,1,1,1,1,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,202693.0,Markieff,Morris,M. Morris,markieff-morris,F,,88,32:48,11,4,1,3,2,0,2,5,0,0,0,0,1,1,1,1,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,203458.0,Alex,Len,A. Len,alex-len,C,,27,13:33,4,5,5,0,2,0,1,2,1,1,2,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1629003.0,Shake,Milton,S. Milton,shake-milton,G,,20,43:02,16,5,2,3,3,0,1,3,0,0,0,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1642355.0,Bronny,James,B. James,bronny-james,G,,9,38:18,4,2,0,2,4,0,0,0,0,1,1,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1630692.0,Jordan,Goodwin,J. Goodwin,jordan-goodwin,,,30,30:13,12,2,0,2,7,0,0,0,0,1,1,0,0,0,0,0,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1631132.0,Christian,Koloko,C. Koloko,christian-koloko,,,10,19:29,4,10,6,4,1,0,2,5,1,2,3,1,0,1,1,1,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1641998.0,Trey,Jemison III,T. Jemison III,trey-jemison-iii,,,55,25:15,3,5,4,1,2,0,2,5,0,1,1,1,2,2,1,3,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631200.0,Kris,Murray,K. Murray,kris-murray,F,,24,29:50,10,3,3,0,0,0,0,0,3,0,3,0,2,2,1,2,0022401199,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:09.833974
